itemID,name,slot,subType,quality,itemLevel,requiredLevel,requiredSkill,expansion,source,profession,specialization,skill,classes,binding,recipeSpellID,itemURL,recipeURL
3848,Big Bronze Knife,One-Hand,Daggers,Uncommon,20,15,,Classic,Trainer,Blacksmithing,,105,,BoE,3491,https://www.wowhead.com/wotlk/item=3848,https://www.wowhead.com/wotlk/spell=3491
6731,Ironforge Breastplate,Chest,Mail Armor,Uncommon,20,15,,Classic,Quest,Blacksmithing,,100,,BoE,8367,https://www.wowhead.com/wotlk/item=6731,https://www.wowhead.com/wotlk/spell=8367
29201,Thick Bronze Darts,Thrown,Thrown,Uncommon,20,15,,The Burning Crusade,Trainer,Blacksmithing,,100,,BoE,34979,https://www.wowhead.com/wotlk/item=29201,https://www.wowhead.com/wotlk/spell=34979
2865,Rough Bronze Leggings,Legs,Mail Armor,Uncommon,21,16,,Classic,Trainer,Blacksmithing,,105,,BoE,2668,https://www.wowhead.com/wotlk/item=2865,https://www.wowhead.com/wotlk/spell=2668
2848,Bronze Mace,Main Hand,One-Handed Maces,Uncommon,22,17,,Classic,Trainer,Blacksmithing,,110,,BoE,2740,https://www.wowhead.com/wotlk/item=2848,https://www.wowhead.com/wotlk/spell=2740
3480,Rough Bronze Shoulders,Shoulder,Mail Armor,Uncommon,22,17,,Classic,Trainer,Blacksmithing,,110,,BoE,3328,https://www.wowhead.com/wotlk/item=3480,https://www.wowhead.com/wotlk/spell=3328
2849,Bronze Axe,Main Hand,One-Handed Axes,Uncommon,23,18,,Classic,Trainer,Blacksmithing,,115,,BoE,2741,https://www.wowhead.com/wotlk/item=2849,https://www.wowhead.com/wotlk/spell=2741
5540,Pearl-handled Dagger,One-Hand,Daggers,Uncommon,23,18,,Classic,Trainer,Blacksmithing,,110,,BoE,6517,https://www.wowhead.com/wotlk/item=5540,https://www.wowhead.com/wotlk/spell=6517
2866,Rough Bronze Cuirass,Chest,Mail Armor,Uncommon,23,18,,Classic,Trainer,Blacksmithing,,105,,BoE,2670,https://www.wowhead.com/wotlk/item=2866,https://www.wowhead.com/wotlk/spell=2670
2850,Bronze Shortsword,Main Hand,One-Handed Swords,Uncommon,24,19,,Classic,Trainer,Blacksmithing,,120,,BoE,2742,https://www.wowhead.com/wotlk/item=2850,https://www.wowhead.com/wotlk/spell=2742
7956,Bronze Warhammer,Two-Hand,Two-Handed Maces,Uncommon,25,20,,Classic,Trainer,Blacksmithing,,125,,BoE,9985,https://www.wowhead.com/wotlk/item=7956,https://www.wowhead.com/wotlk/spell=9985
3490,Deadly Bronze Poniard,One-Hand,Daggers,Uncommon,25,20,,Classic,World Drop,Blacksmithing,,125,,BoE,3295,https://www.wowhead.com/wotlk/item=3490,https://www.wowhead.com/wotlk/spell=3295
3491,Heavy Bronze Mace,One-Hand,One-Handed Maces,Uncommon,25,20,,Classic,Trainer,Blacksmithing,,130,,BoE,3296,https://www.wowhead.com/wotlk/item=3491,https://www.wowhead.com/wotlk/spell=3296
2868,Patterned Bronze Bracers,Wrist,Mail Armor,Uncommon,25,20,,Classic,Trainer,Blacksmithing,,120,,BoE,2672,https://www.wowhead.com/wotlk/item=2868,https://www.wowhead.com/wotlk/spell=2672
3481,Silvered Bronze Shoulders,Shoulder,Mail Armor,Uncommon,25,20,,Classic,World Drop,Blacksmithing,,125,,BoE,3330,https://www.wowhead.com/wotlk/item=3481,https://www.wowhead.com/wotlk/spell=3330
7957,Bronze Greatsword,Two-Hand,Two-Handed Swords,Uncommon,26,21,,Classic,Trainer,Blacksmithing,,130,,BoE,9986,https://www.wowhead.com/wotlk/item=7957,https://www.wowhead.com/wotlk/spell=9986
3482,Silvered Bronze Boots,Feet,Mail Armor,Uncommon,26,21,,Classic,Trainer,Blacksmithing,,130,,BoE,3331,https://www.wowhead.com/wotlk/item=3482,https://www.wowhead.com/wotlk/spell=3331
2869,Silvered Bronze Breastplate,Chest,Mail Armor,Uncommon,26,21,,Classic,World Drop,Blacksmithing,,130,,BoE,2673,https://www.wowhead.com/wotlk/item=2869,https://www.wowhead.com/wotlk/spell=2673
7958,Bronze Battle Axe,Two-Hand,Two-Handed Axes,Uncommon,27,22,,Classic,Trainer,Blacksmithing,,135,,BoE,9987,https://www.wowhead.com/wotlk/item=7958,https://www.wowhead.com/wotlk/spell=9987
3483,Silvered Bronze Gauntlets,Hands,Mail Armor,Uncommon,27,22,,Classic,Trainer,Blacksmithing,,135,,BoE,3333,https://www.wowhead.com/wotlk/item=3483,https://www.wowhead.com/wotlk/spell=3333
5541,Iridescent Hammer,One-Hand,One-Handed Maces,Uncommon,28,23,,Classic,World Drop,Blacksmithing,,140,,BoE,6518,https://www.wowhead.com/wotlk/item=5541,https://www.wowhead.com/wotlk/spell=6518
3484,Green Iron Boots,Feet,Mail Armor,Uncommon,29,24,,Classic,World Drop,Blacksmithing,,145,,BoE,3334,https://www.wowhead.com/wotlk/item=3484,https://www.wowhead.com/wotlk/spell=3334
2870,Shining Silver Breastplate,Chest,Mail Armor,Rare,29,24,,Classic,Trainer,Blacksmithing,,145,,BoE,2675,https://www.wowhead.com/wotlk/item=2870,https://www.wowhead.com/wotlk/spell=2675
3485,Green Iron Gauntlets,Hands,Mail Armor,Uncommon,30,25,,Classic,World Drop,Blacksmithing,,150,,BoE,3336,https://www.wowhead.com/wotlk/item=3485,https://www.wowhead.com/wotlk/spell=3336
3492,Mighty Iron Hammer,One-Hand,One-Handed Maces,Uncommon,30,25,,Classic,World Drop,Blacksmithing,,145,,BoE,3297,https://www.wowhead.com/wotlk/item=3492,https://www.wowhead.com/wotlk/spell=3297
3842,Green Iron Leggings,Legs,Mail Armor,Uncommon,31,26,,Classic,Trainer,Blacksmithing,,155,,BoE,3506,https://www.wowhead.com/wotlk/item=3842,https://www.wowhead.com/wotlk/spell=3506
10423,Silvered Bronze Leggings,Legs,Mail Armor,Uncommon,31,26,,Classic,World Drop,Blacksmithing,,155,,BoE,12259,https://www.wowhead.com/wotlk/item=10423,https://www.wowhead.com/wotlk/spell=12259
3851,Solid Iron Maul,Two-Hand,Two-Handed Maces,Uncommon,31,26,,Classic,Vendor,Blacksmithing,,155,,BoE,3494,https://www.wowhead.com/wotlk/item=3851,https://www.wowhead.com/wotlk/spell=3494
7914,Barbaric Iron Breastplate,Chest,Mail Armor,Uncommon,32,27,,Classic,Quest,Blacksmithing,,160,,BoE,9813,https://www.wowhead.com/wotlk/item=7914,https://www.wowhead.com/wotlk/spell=9813
7913,Barbaric Iron Shoulders,Shoulder,Mail Armor,Uncommon,32,27,,Classic,Quest,Blacksmithing,,160,,BoE,9811,https://www.wowhead.com/wotlk/item=7913,https://www.wowhead.com/wotlk/spell=9811
3840,Green Iron Shoulders,Shoulder,Mail Armor,Uncommon,32,27,,Classic,World Drop,Blacksmithing,,160,,BoE,3504,https://www.wowhead.com/wotlk/item=3840,https://www.wowhead.com/wotlk/spell=3504
3849,Hardened Iron Shortsword,One-Hand,One-Handed Swords,Uncommon,32,27,,Classic,Vendor,Blacksmithing,,160,,BoE,3492,https://www.wowhead.com/wotlk/item=3849,https://www.wowhead.com/wotlk/spell=3492
3835,Green Iron Bracers,Wrist,Mail Armor,Uncommon,33,28,,Classic,Trainer,Blacksmithing,,165,,BoE,3501,https://www.wowhead.com/wotlk/item=3835,https://www.wowhead.com/wotlk/spell=3501
3852,Golden Iron Destroyer,Two-Hand,Two-Handed Maces,Uncommon,34,29,,Classic,World Drop,Blacksmithing,,170,,BoE,3495,https://www.wowhead.com/wotlk/item=3852,https://www.wowhead.com/wotlk/spell=3495
3843,Golden Scale Leggings,Legs,Mail Armor,Uncommon,34,29,,Classic,World Drop,Blacksmithing,,170,,BoE,3507,https://www.wowhead.com/wotlk/item=3843,https://www.wowhead.com/wotlk/spell=3507
3836,Green Iron Helm,Head,Mail Armor,Uncommon,34,29,,Classic,Trainer,Blacksmithing,,170,,BoE,3502,https://www.wowhead.com/wotlk/item=3836,https://www.wowhead.com/wotlk/spell=3502
7915,Barbaric Iron Helm,Head,Mail Armor,Uncommon,35,30,,Classic,Quest,Blacksmithing,,175,,BoE,9814,https://www.wowhead.com/wotlk/item=7915,https://www.wowhead.com/wotlk/spell=9814
3841,Golden Scale Shoulders,Shoulder,Mail Armor,Uncommon,35,30,,Classic,World Drop,Blacksmithing,,175,,BoE,3505,https://www.wowhead.com/wotlk/item=3841,https://www.wowhead.com/wotlk/spell=3505
3850,Jade Serpentblade,One-Hand,One-Handed Swords,Uncommon,35,30,,Classic,World Drop,Blacksmithing,,175,,BoE,3493,https://www.wowhead.com/wotlk/item=3850,https://www.wowhead.com/wotlk/spell=3493
7916,Barbaric Iron Boots,Feet,Mail Armor,Uncommon,36,31,,Classic,Quest,Blacksmithing,,180,,BoE,9818,https://www.wowhead.com/wotlk/item=7916,https://www.wowhead.com/wotlk/spell=9818
12259,Glinting Steel Dagger,One-Hand,Daggers,Uncommon,36,31,,Classic,Trainer,Blacksmithing,,180,,BoE,15972,https://www.wowhead.com/wotlk/item=12259,https://www.wowhead.com/wotlk/spell=15972
3844,Green Iron Hauberk,Chest,Mail Armor,Rare,36,31,,Classic,Trainer,Blacksmithing,,180,,BoE,3508,https://www.wowhead.com/wotlk/item=3844,https://www.wowhead.com/wotlk/spell=3508
3853,Moonsteel Broadsword,Two-Hand,Two-Handed Swords,Uncommon,36,31,,Classic,Vendor,Blacksmithing,,180,,BoE,3496,https://www.wowhead.com/wotlk/item=3853,https://www.wowhead.com/wotlk/spell=3496
7917,Barbaric Iron Gloves,Hands,Mail Armor,Uncommon,37,32,,Classic,Quest,Blacksmithing,,185,,BoE,9820,https://www.wowhead.com/wotlk/item=7917,https://www.wowhead.com/wotlk/spell=9820
6040,Golden Scale Bracers,Wrist,Mail Armor,Uncommon,37,32,,Classic,Trainer,Blacksmithing,,185,,BoE,7223,https://www.wowhead.com/wotlk/item=6040,https://www.wowhead.com/wotlk/spell=7223
3855,Massive Iron Axe,Two-Hand,Two-Handed Axes,Uncommon,37,32,,Classic,Vendor,Blacksmithing,,185,,BoE,3498,https://www.wowhead.com/wotlk/item=3855,https://www.wowhead.com/wotlk/spell=3498
3846,Polished Steel Boots,Feet,Mail Armor,Uncommon,37,32,,Classic,World Drop,Blacksmithing,,185,,BoE,3513,https://www.wowhead.com/wotlk/item=3846,https://www.wowhead.com/wotlk/spell=3513
17704,Edge of Winter,One-Hand,One-Handed Axes,Uncommon,38,33,,Classic,Seasonal Event,Blacksmithing,,190,,BoE,21913,https://www.wowhead.com/wotlk/item=17704,https://www.wowhead.com/wotlk/spell=21913
3837,Golden Scale Coif,Head,Mail Armor,Uncommon,38,33,,Classic,Vendor,Blacksmithing,,190,,BoE,3503,https://www.wowhead.com/wotlk/item=3837,https://www.wowhead.com/wotlk/spell=3503
12260,Searing Golden Blade,Main Hand,Daggers,Uncommon,39,34,,Classic,World Drop,Blacksmithing,,190,,BoE,15973,https://www.wowhead.com/wotlk/item=12260,https://www.wowhead.com/wotlk/spell=15973
3854,Frost Tiger Blade,Two-Hand,Two-Handed Swords,Uncommon,40,35,,Classic,World Drop,Blacksmithing,,200,,BoE,3497,https://www.wowhead.com/wotlk/item=3854,https://www.wowhead.com/wotlk/spell=3497
3847,Golden Scale Boots,Feet,Mail Armor,Uncommon,40,35,,Classic,World Drop,Blacksmithing,,200,,BoE,3515,https://www.wowhead.com/wotlk/item=3847,https://www.wowhead.com/wotlk/spell=3515
3845,Golden Scale Cuirass,Chest,Mail Armor,Uncommon,40,35,,Classic,World Drop,Blacksmithing,,195,,BoE,3511,https://www.wowhead.com/wotlk/item=3845,https://www.wowhead.com/wotlk/spell=3511
3856,Shadow Crescent Axe,Two-Hand,Two-Handed Axes,Uncommon,40,35,,Classic,World Drop,Blacksmithing,,200,,BoE,3500,https://www.wowhead.com/wotlk/item=3856,https://www.wowhead.com/wotlk/spell=3500
7963,Steel Breastplate,Chest,Mail Armor,Uncommon,40,35,,Classic,Trainer,Blacksmithing,,200,,BoE,9916,https://www.wowhead.com/wotlk/item=7963,https://www.wowhead.com/wotlk/spell=9916
29202,Whirling Steel Axes,Thrown,Thrown,Uncommon,40,35,,The Burning Crusade,Trainer,Blacksmithing,,200,,BoE,34981,https://www.wowhead.com/wotlk/item=29202,https://www.wowhead.com/wotlk/spell=34981
9366,Golden Scale Gauntlets,Hands,Mail Armor,Uncommon,41,36,,Classic,Quest,Blacksmithing,,205,,BoE,11643,https://www.wowhead.com/wotlk/item=9366,https://www.wowhead.com/wotlk/spell=11643
7941,Heavy Mithril Axe,One-Hand,One-Handed Axes,Uncommon,42,37,,Classic,Trainer,Blacksmithing,,210,,BoE,9993,https://www.wowhead.com/wotlk/item=7941,https://www.wowhead.com/wotlk/spell=9993
7920,Mithril Scale Pants,Legs,Mail Armor,Uncommon,42,37,,Classic,Trainer,Blacksmithing,,210,,BoE,9931,https://www.wowhead.com/wotlk/item=7920,https://www.wowhead.com/wotlk/spell=9931
7929,Orcish War Leggings,Legs,Mail Armor,Uncommon,42,37,,Classic,Quest,Blacksmithing,,250,,BoE,9957,https://www.wowhead.com/wotlk/item=7929,https://www.wowhead.com/wotlk/spell=9957
7924,Mithril Scale Bracers,Wrist,Mail Armor,Uncommon,43,38,,Classic,Vendor,Blacksmithing,,215,,BoE,9937,https://www.wowhead.com/wotlk/item=7924,https://www.wowhead.com/wotlk/spell=9937
7942,Blue Glittering Axe,One-Hand,One-Handed Axes,Uncommon,44,39,,Classic,World Drop,Blacksmithing,,220,,BoE,9995,https://www.wowhead.com/wotlk/item=7942,https://www.wowhead.com/wotlk/spell=9995
7922,Steel Plate Helm,Head,Plate Armor,Rare,43,40,,Classic,Trainer,Blacksmithing,,215,,BoE,9935,https://www.wowhead.com/wotlk/item=7922,https://www.wowhead.com/wotlk/spell=9935
7919,Heavy Mithril Gauntlet,Hands,Plate Armor,Uncommon,45,40,,Classic,Trainer,Blacksmithing,,205,,BoE,9928,https://www.wowhead.com/wotlk/item=7919,https://www.wowhead.com/wotlk/spell=9928
7921,Heavy Mithril Pants,Legs,Plate Armor,Uncommon,45,40,,Classic,World Drop,Blacksmithing,,210,,BoE,9933,https://www.wowhead.com/wotlk/item=7921,https://www.wowhead.com/wotlk/spell=9933
7918,Heavy Mithril Shoulder,Shoulder,Plate Armor,Uncommon,45,40,,Classic,Trainer,Blacksmithing,,205,,BoE,9926,https://www.wowhead.com/wotlk/item=7918,https://www.wowhead.com/wotlk/spell=9926
7927,Ornate Mithril Gloves,Hands,Plate Armor,Uncommon,45,40,,Classic,Quest,Blacksmithing,,220,,BoE,9950,https://www.wowhead.com/wotlk/item=7927,https://www.wowhead.com/wotlk/spell=9950
7926,Ornate Mithril Pants,Legs,Plate Armor,Uncommon,45,40,,Classic,Quest,Blacksmithing,,220,,BoE,9945,https://www.wowhead.com/wotlk/item=7926,https://www.wowhead.com/wotlk/spell=9945
7928,Ornate Mithril Shoulder,Shoulder,Plate Armor,Uncommon,45,40,,Classic,Quest,Blacksmithing,,225,,BoE,9952,https://www.wowhead.com/wotlk/item=7928,https://www.wowhead.com/wotlk/spell=9952
7938,Truesilver Gauntlets,Hands,Plate Armor,Rare,45,40,,Classic,Trainer,Blacksmithing,,225,,BoE,9954,https://www.wowhead.com/wotlk/item=7938,https://www.wowhead.com/wotlk/spell=9954
7943,Wicked Mithril Blade,One-Hand,One-Handed Swords,Uncommon,45,40,,Classic,World Drop,Blacksmithing,,225,,BoE,9997,https://www.wowhead.com/wotlk/item=7943,https://www.wowhead.com/wotlk/spell=9997
7945,Big Black Mace,One-Hand,One-Handed Maces,Uncommon,46,41,,Classic,Trainer,Blacksmithing,,230,,BoE,10001,https://www.wowhead.com/wotlk/item=7945,https://www.wowhead.com/wotlk/spell=10001
7930,Heavy Mithril Breastplate,Chest,Plate Armor,Uncommon,46,41,,Classic,Trainer,Blacksmithing,,230,,BoE,9959,https://www.wowhead.com/wotlk/item=7930,https://www.wowhead.com/wotlk/spell=9959
7931,Mithril Coif,Head,Mail Armor,Uncommon,46,41,,Classic,Trainer,Blacksmithing,,230,,BoE,9961,https://www.wowhead.com/wotlk/item=7931,https://www.wowhead.com/wotlk/spell=9961
7933,Heavy Mithril Boots,Feet,Plate Armor,Uncommon,47,42,,Classic,Trainer,Blacksmithing,,235,,BoE,9968,https://www.wowhead.com/wotlk/item=7933,https://www.wowhead.com/wotlk/spell=9968
7934,Heavy Mithril Helm,Head,Plate Armor,Uncommon,47,42,,Classic,World Drop,Blacksmithing,,245,,BoE,9970,https://www.wowhead.com/wotlk/item=7934,https://www.wowhead.com/wotlk/spell=9970
7932,Mithril Scale Shoulders,Shoulder,Mail Armor,Uncommon,47,42,,Classic,World Drop,Blacksmithing,,235,,BoE,9966,https://www.wowhead.com/wotlk/item=7932,https://www.wowhead.com/wotlk/spell=9966
7954,The Shatterer,One-Hand,One-Handed Maces,Rare,47,42,,Classic,Trainer,Blacksmithing,,235,,BoE,10003,https://www.wowhead.com/wotlk/item=7954,https://www.wowhead.com/wotlk/spell=10003
7944,Dazzling Mithril Rapier,One-Hand,One-Handed Swords,Uncommon,48,43,,Classic,World Drop,Blacksmithing,,240,,BoE,10005,https://www.wowhead.com/wotlk/item=7944,https://www.wowhead.com/wotlk/spell=10005
7935,Ornate Mithril Breastplate,Chest,Plate Armor,Uncommon,48,43,,Classic,Quest,Blacksmithing,,260,,BoE,9972,https://www.wowhead.com/wotlk/item=7935,https://www.wowhead.com/wotlk/spell=9972
7936,Ornate Mithril Boots,Feet,Plate Armor,Uncommon,49,44,,Classic,Quest,Blacksmithing,,265,,BoE,9979,https://www.wowhead.com/wotlk/item=7936,https://www.wowhead.com/wotlk/spell=9979
7937,Ornate Mithril Helm,Head,Plate Armor,Uncommon,49,44,,Classic,Quest,Blacksmithing,,265,,BoE,9980,https://www.wowhead.com/wotlk/item=7937,https://www.wowhead.com/wotlk/spell=9980
7961,Phantom Blade,One-Hand,One-Handed Swords,Rare,49,44,,Classic,Trainer,Blacksmithing,,245,,BoE,10007,https://www.wowhead.com/wotlk/item=7961,https://www.wowhead.com/wotlk/spell=10007
7946,Runed Mithril Hammer,One-Hand,One-Handed Maces,Uncommon,49,44,,Classic,World Drop,Blacksmithing,,245,,BoE,10009,https://www.wowhead.com/wotlk/item=7946,https://www.wowhead.com/wotlk/spell=10009
7939,Truesilver Breastplate,Chest,Plate Armor,Rare,49,44,,Classic,Trainer,Blacksmithing,,245,,BoE,9974,https://www.wowhead.com/wotlk/item=7939,https://www.wowhead.com/wotlk/spell=9974
7959,Blight,Two-Hand,Polearms,Rare,50,45,,Classic,Trainer,Blacksmithing,,250,,BoE,10011,https://www.wowhead.com/wotlk/item=7959,https://www.wowhead.com/wotlk/spell=10011
12405,Thorium Armor,Chest,Plate Armor,Uncommon,50,45,,Classic,"Trainer, World Drop",Blacksmithing,,250,,BoE,16642,https://www.wowhead.com/wotlk/item=12405,https://www.wowhead.com/wotlk/spell=16642
12406,Thorium Belt,Waist,Plate Armor,Uncommon,50,45,,Classic,"Trainer, World Drop",Blacksmithing,,250,,BoE,16643,https://www.wowhead.com/wotlk/item=12406,https://www.wowhead.com/wotlk/spell=16643
7947,Ebon Shiv,One-Hand,Daggers,Uncommon,51,46,,Classic,Vendor,Blacksmithing,,255,,BoE,10013,https://www.wowhead.com/wotlk/item=7947,https://www.wowhead.com/wotlk/spell=10013
12408,Thorium Bracers,Wrist,Plate Armor,Uncommon,51,46,,Classic,"Trainer, World Drop",Blacksmithing,,255,,BoE,16644,https://www.wowhead.com/wotlk/item=12408,https://www.wowhead.com/wotlk/spell=16644
30069,Earthforged Leggings,Legs,Plate Armor,Rare,52,47,,The Burning Crusade,Trainer,Blacksmithing,Armorsmith,260,,BoP,36122,https://www.wowhead.com/wotlk/item=30069,https://www.wowhead.com/wotlk/spell=36122
30071,Light Earthforged Blade,One-Hand,One-Handed Swords,Rare,52,47,,The Burning Crusade,Trainer,Blacksmithing,Weaponsmith,260,,BoP,36125,https://www.wowhead.com/wotlk/item=30071,https://www.wowhead.com/wotlk/spell=36125
30073,Light Emberforged Hammer,One-Hand,One-Handed Maces,Rare,52,47,,The Burning Crusade,Trainer,Blacksmithing,Weaponsmith,260,,BoP,36128,https://www.wowhead.com/wotlk/item=30073,https://www.wowhead.com/wotlk/spell=36128
30072,Light Skyforged Axe,One-Hand,One-Handed Axes,Rare,52,47,,The Burning Crusade,Trainer,Blacksmithing,Weaponsmith,260,,BoP,36126,https://www.wowhead.com/wotlk/item=30072,https://www.wowhead.com/wotlk/spell=36126
12416,Radiant Belt,Waist,Mail Armor,Uncommon,52,47,,Classic,World Drop,Blacksmithing,,260,,BoE,16645,https://www.wowhead.com/wotlk/item=12416,https://www.wowhead.com/wotlk/spell=16645
7960,Truesilver Champion,Two-Hand,Two-Handed Swords,Rare,52,47,,Classic,Trainer,Blacksmithing,,260,,BoE,10015,https://www.wowhead.com/wotlk/item=7960,https://www.wowhead.com/wotlk/spell=10015
30070,Windforged Leggings,Legs,Mail Armor,Rare,52,47,,The Burning Crusade,Trainer,Blacksmithing,Armorsmith,260,,BoP,36124,https://www.wowhead.com/wotlk/item=30070,https://www.wowhead.com/wotlk/spell=36124
12424,Imperial Plate Belt,Waist,Plate Armor,Uncommon,53,47,,Classic,Quest,Blacksmithing,,265,,BoE,16647,https://www.wowhead.com/wotlk/item=12424,https://www.wowhead.com/wotlk/spell=16647
12428,Imperial Plate Shoulders,Shoulder,Plate Armor,Uncommon,53,47,,Classic,Quest,Blacksmithing,,265,,BoE,16646,https://www.wowhead.com/wotlk/item=12428,https://www.wowhead.com/wotlk/spell=16646
12425,Imperial Plate Bracers,Wrist,Plate Armor,Uncommon,54,49,,Classic,Quest,Blacksmithing,,270,,BoE,16649,https://www.wowhead.com/wotlk/item=12425,https://www.wowhead.com/wotlk/spell=16649
12415,Radiant Breastplate,Chest,Mail Armor,Uncommon,54,49,,Classic,World Drop,Blacksmithing,,270,,BoE,16648,https://www.wowhead.com/wotlk/item=12415,https://www.wowhead.com/wotlk/spell=16648
12624,Wildthorn Mail,Chest,Mail Armor,Rare,54,49,,Classic,World Drop,Blacksmithing,,270,,BoE,16650,https://www.wowhead.com/wotlk/item=12624,https://www.wowhead.com/wotlk/spell=16650
11608,Dark Iron Pulverizer,Two-Hand,Two-Handed Maces,Rare,55,50,,Classic,"Mob Drop, Dungeon Drop",Blacksmithing,,265,,BoE,15292,https://www.wowhead.com/wotlk/item=11608,https://www.wowhead.com/wotlk/spell=15292
12774,Dawn's Edge,One-Hand,One-Handed Axes,Rare,55,50,,Classic,Quest,Blacksmithing,,275,,BoE,16970,https://www.wowhead.com/wotlk/item=12774,https://www.wowhead.com/wotlk/spell=16970
12773,Ornate Thorium Handaxe,One-Hand,One-Handed Axes,Uncommon,55,50,,Classic,"Trainer, Vendor",Blacksmithing,,275,,BoP,16969,https://www.wowhead.com/wotlk/item=12773,https://www.wowhead.com/wotlk/spell=16969
12777,Blazing Rapier,One-Hand,One-Handed Swords,Rare,56,51,,Classic,Quest,Blacksmithing,,280,,BoE,16978,https://www.wowhead.com/wotlk/item=12777,https://www.wowhead.com/wotlk/spell=16978
11606,Dark Iron Mail,Chest,Mail Armor,Uncommon,56,51,,Classic,Dungeon Drop,Blacksmithing,,270,,BoE,15293,https://www.wowhead.com/wotlk/item=11606,https://www.wowhead.com/wotlk/spell=15293
12776,Enchanted Battlehammer,Two-Hand,Two-Handed Maces,Rare,56,51,,Classic,Quest,Blacksmithing,,280,,BoE,16973,https://www.wowhead.com/wotlk/item=12776,https://www.wowhead.com/wotlk/spell=16973
12775,Huge Thorium Battleaxe,Two-Hand,Two-Handed Axes,Uncommon,56,51,,Classic,"Trainer, Vendor",Blacksmithing,,280,,BoE,16971,https://www.wowhead.com/wotlk/item=12775,https://www.wowhead.com/wotlk/spell=16971
12409,Thorium Boots,Feet,Plate Armor,Uncommon,56,51,,Classic,"Trainer, World Drop",Blacksmithing,,280,,BoE,16652,https://www.wowhead.com/wotlk/item=12409,https://www.wowhead.com/wotlk/spell=16652
12410,Thorium Helm,Head,Plate Armor,Uncommon,56,51,,Classic,"Trainer, World Drop",Blacksmithing,,280,,BoE,16653,https://www.wowhead.com/wotlk/item=12410,https://www.wowhead.com/wotlk/spell=16653
11607,Dark Iron Sunderer,Two-Hand,Two-Handed Axes,Rare,57,52,,Classic,"Mob Drop, Dungeon Drop",Blacksmithing,,275,,BoE,15294,https://www.wowhead.com/wotlk/item=11607,https://www.wowhead.com/wotlk/spell=15294
12628,Demon Forged Breastplate,Chest,Plate Armor,Rare,57,52,,Classic,Quest,Blacksmithing,,285,,BoE,16667,https://www.wowhead.com/wotlk/item=12628,https://www.wowhead.com/wotlk/spell=16667
