itemID,name,slot,subType,quality,itemLevel,requiredLevel,requiredSkill,expansion,source,profession,specialization,skill,classes,binding,recipeSpellID,itemURL,recipeURL
31154,Bronze Torc,Neck,Amulets,Uncommon,26,21,,The Burning Crusade,Trainer,Jewelcrafting,,80,,BoE,38175,https://www.wowhead.com/wotlk/item=31154,https://www.wowhead.com/wotlk/spell=38175
20827,Ring of Silver Might,Finger,Rings,Uncommon,26,21,,The Burning Crusade,Trainer,Jewelcrafting,,80,,BoE,25317,https://www.wowhead.com/wotlk/item=20827,https://www.wowhead.com/wotlk/spell=25317
20826,Heavy Silver Ring,Finger,Rings,Rare,27,22,,The Burning Crusade,Trainer,Jewelcrafting,,90,,BoE,25305,https://www.wowhead.com/wotlk/item=20826,https://www.wowhead.com/wotlk/spell=25305
20828,Ring of Twilight Shadows,Finger,Rings,Uncommon,28,23,,The Burning Crusade,Trainer,Jewelcrafting,,100,,BoE,25318,https://www.wowhead.com/wotlk/item=20828,https://www.wowhead.com/wotlk/spell=25318
30420,Heavy Jade Ring,Finger,Rings,Uncommon,29,24,,The Burning Crusade,Trainer,Jewelcrafting,,105,,BoE,36524,https://www.wowhead.com/wotlk/item=30420,https://www.wowhead.com/wotlk/spell=36524
20830,Amulet of the Moon,Neck,Amulets,Uncommon,30,25,,The Burning Crusade,Vendor,Jewelcrafting,,110,,BoE,25339,https://www.wowhead.com/wotlk/item=20830,https://www.wowhead.com/wotlk/spell=25339
20909,Barbaric Iron Collar,Neck,Amulets,Uncommon,30,25,,The Burning Crusade,Trainer,Jewelcrafting,,110,,BoE,25498,https://www.wowhead.com/wotlk/item=20909,https://www.wowhead.com/wotlk/spell=25498
20832,Moonsoul Crown,Head,Cloth Armor,Rare,31,26,,The Burning Crusade,Trainer,Jewelcrafting,,120,,BoE,25321,https://www.wowhead.com/wotlk/item=20832,https://www.wowhead.com/wotlk/spell=25321
20950,Pendant of the Agate Shield,Neck,Amulets,Uncommon,31,26,,The Burning Crusade,Vendor,Jewelcrafting,,120,,BoE,25610,https://www.wowhead.com/wotlk/item=20950,https://www.wowhead.com/wotlk/spell=25610
20954,Heavy Iron Knuckles,One-Hand,Fist Weapons,Uncommon,32,27,,The Burning Crusade,Vendor,Jewelcrafting,,125,,BoE,25612,https://www.wowhead.com/wotlk/item=20954,https://www.wowhead.com/wotlk/spell=25612
20833,Wicked Moonstone Ring,Finger,Rings,Uncommon,32,27,,The Burning Crusade,Vendor,Jewelcrafting,,125,,BoE,25323,https://www.wowhead.com/wotlk/item=20833,https://www.wowhead.com/wotlk/spell=25323
20955,Golden Dragon Ring,Finger,Rings,Uncommon,33,28,,The Burning Crusade,Trainer,Jewelcrafting,,135,,BoE,25613,https://www.wowhead.com/wotlk/item=20955,https://www.wowhead.com/wotlk/spell=25613
45627,Amulet of Truesight,Neck,Amulets,Rare,34,29,,Wrath of the Lich King,Trainer,Jewelcrafting,,200,,BoE,63743,https://www.wowhead.com/wotlk/item=45627,https://www.wowhead.com/wotlk/spell=63743
20958,Blazing Citrine Ring,Finger,Rings,Uncommon,35,30,,The Burning Crusade,Vendor,Jewelcrafting,,150,,BoE,25617,https://www.wowhead.com/wotlk/item=20958,https://www.wowhead.com/wotlk/spell=25617
29157,Golden Ring of Power,Finger,Rings,Rare,36,31,,The Burning Crusade,Trainer,Jewelcrafting,,180,,BoE,34955,https://www.wowhead.com/wotlk/item=29157,https://www.wowhead.com/wotlk/spell=34955
20966,Jade Pendant of Blasting,Neck,Amulets,Uncommon,36,31,,The Burning Crusade,World Drop,Jewelcrafting,,160,,BoE,25618,https://www.wowhead.com/wotlk/item=20966,https://www.wowhead.com/wotlk/spell=25618
20960,Engraved Truesilver Ring,Finger,Rings,Uncommon,37,32,,The Burning Crusade,Trainer,Jewelcrafting,,170,,BoE,25620,https://www.wowhead.com/wotlk/item=20960,https://www.wowhead.com/wotlk/spell=25620
20959,The Jade Eye,Finger,Rings,Uncommon,37,32,,The Burning Crusade,Vendor,Jewelcrafting,,170,,BoE,25619,https://www.wowhead.com/wotlk/item=20959,https://www.wowhead.com/wotlk/spell=25619
20961,Citrine Ring of Rapid Healing,Finger,Rings,Uncommon,38,33,,The Burning Crusade,Trainer,Jewelcrafting,,180,,BoE,25621,https://www.wowhead.com/wotlk/item=20961,https://www.wowhead.com/wotlk/spell=25621
20967,Citrine Pendant of Golden Healing,Neck,Amulets,Uncommon,39,34,,The Burning Crusade,World Drop,Jewelcrafting,,190,,BoE,25622,https://www.wowhead.com/wotlk/item=20967,https://www.wowhead.com/wotlk/spell=25622
21756,Figurine - Golden Hare,Trinket,Trinkets,Uncommon,40,35,Jewelcrafting (200),The Burning Crusade,World Drop,Jewelcrafting,,200,,BoP,26873,https://www.wowhead.com/wotlk/item=21756,https://www.wowhead.com/wotlk/spell=26873
21748,Figurine - Jade Owl,Trinket,Trinkets,Uncommon,40,35,Jewelcrafting (200),The Burning Crusade,Trainer,Jewelcrafting,,200,,BoP,26872,https://www.wowhead.com/wotlk/item=21748,https://www.wowhead.com/wotlk/spell=26872
29158,Truesilver Commander's Ring,Finger,Rings,Rare,40,35,,The Burning Crusade,Trainer,Jewelcrafting,,200,,BoE,34959,https://www.wowhead.com/wotlk/item=29158,https://www.wowhead.com/wotlk/spell=34959
20964,Aquamarine Signet,Finger,Rings,Rare,42,37,,The Burning Crusade,Trainer,Jewelcrafting,,210,,BoE,26874,https://www.wowhead.com/wotlk/item=20964,https://www.wowhead.com/wotlk/spell=26874
21758,Figurine - Black Pearl Panther,Trinket,Trinkets,Uncommon,43,38,Jewelcrafting (215),The Burning Crusade,Vendor,Jewelcrafting,,215,,BoP,26875,https://www.wowhead.com/wotlk/item=21758,https://www.wowhead.com/wotlk/spell=26875
21755,Aquamarine Pendant of the Warrior,Neck,Amulets,Uncommon,44,39,,The Burning Crusade,Trainer,Jewelcrafting,,220,,BoE,26876,https://www.wowhead.com/wotlk/item=21755,https://www.wowhead.com/wotlk/spell=26876
21760,Figurine - Truesilver Crab,Trinket,Trinkets,Uncommon,45,40,Jewelcrafting (225),The Burning Crusade,Vendor,Jewelcrafting,,225,,BoP,26881,https://www.wowhead.com/wotlk/item=21760,https://www.wowhead.com/wotlk/spell=26881
20969,Ruby Crown of Restoration,Head,Cloth Armor,Rare,45,40,,The Burning Crusade,Vendor,Jewelcrafting,,225,,BoE,26878,https://www.wowhead.com/wotlk/item=20969,https://www.wowhead.com/wotlk/spell=26878
30421,Red Ring of Destruction,Finger,Rings,Uncommon,46,41,,The Burning Crusade,Trainer,Jewelcrafting,,230,,BoE,36525,https://www.wowhead.com/wotlk/item=30421,https://www.wowhead.com/wotlk/spell=36525
21763,Figurine - Truesilver Boar,Trinket,Trinkets,Uncommon,47,42,Jewelcrafting (235),The Burning Crusade,World Drop,Jewelcrafting,,235,,BoP,26882,https://www.wowhead.com/wotlk/item=21763,https://www.wowhead.com/wotlk/spell=26882
21764,Ruby Pendant of Fire,Neck,Amulets,Uncommon,47,42,,The Burning Crusade,Trainer,Jewelcrafting,,235,,BoE,26883,https://www.wowhead.com/wotlk/item=21764,https://www.wowhead.com/wotlk/spell=26883
21765,Truesilver Healing Ring,Finger,Rings,Uncommon,48,43,,The Burning Crusade,Trainer,Jewelcrafting,,240,,BoE,26885,https://www.wowhead.com/wotlk/item=21765,https://www.wowhead.com/wotlk/spell=26885
21754,The Aquamarine Ward,Finger,Rings,Uncommon,49,44,,The Burning Crusade,World Drop,Jewelcrafting,,245,,BoE,26887,https://www.wowhead.com/wotlk/item=21754,https://www.wowhead.com/wotlk/spell=26887
21753,Gem Studded Band,Finger,Rings,Rare,50,45,,The Burning Crusade,World Drop,Jewelcrafting,,250,,BoE,26896,https://www.wowhead.com/wotlk/item=21753,https://www.wowhead.com/wotlk/spell=26896
21766,Opal Necklace of Impact,Neck,Amulets,Rare,50,45,,The Burning Crusade,Vendor,Jewelcrafting,,250,,BoE,26897,https://www.wowhead.com/wotlk/item=21766,https://www.wowhead.com/wotlk/spell=26897
21769,Figurine - Ruby Serpent,Trinket,Trinkets,Uncommon,52,47,Jewelcrafting (260),The Burning Crusade,World Drop,Jewelcrafting,,260,,BoP,26900,https://www.wowhead.com/wotlk/item=21769,https://www.wowhead.com/wotlk/spell=26900
21767,Simple Opal Ring,Finger,Rings,Uncommon,52,47,,The Burning Crusade,Trainer,Jewelcrafting,,260,,BoE,26902,https://www.wowhead.com/wotlk/item=21767,https://www.wowhead.com/wotlk/spell=26902
30422,Diamond Focus Ring,Finger,Rings,Uncommon,53,48,,The Burning Crusade,Trainer,Jewelcrafting,,265,,BoE,36526,https://www.wowhead.com/wotlk/item=30422,https://www.wowhead.com/wotlk/spell=36526
21774,Emerald Crown of Destruction,Head,Cloth Armor,Rare,55,50,,The Burning Crusade,Vendor,Jewelcrafting,,275,,BoE,26906,https://www.wowhead.com/wotlk/item=21774,https://www.wowhead.com/wotlk/spell=26906
21777,Figurine - Emerald Owl,Trinket,Trinkets,Uncommon,55,50,Jewelcrafting (285),The Burning Crusade,World Drop,Jewelcrafting,,285,,BoP,26909,https://www.wowhead.com/wotlk/item=21777,https://www.wowhead.com/wotlk/spell=26909
21768,Sapphire Signet,Finger,Rings,Rare,55,50,,The Burning Crusade,Trainer,Jewelcrafting,,275,,BoE,26903,https://www.wowhead.com/wotlk/item=21768,https://www.wowhead.com/wotlk/spell=26903
29159,Glowing Thorium Band,Finger,Rings,Uncommon,56,51,,The Burning Crusade,Trainer,Jewelcrafting,,280,,BoE,34960,https://www.wowhead.com/wotlk/item=29159,https://www.wowhead.com/wotlk/spell=34960
21775,Onslaught Ring,Finger,Rings,Uncommon,56,51,,The Burning Crusade,Trainer,Jewelcrafting,,280,,BoE,26907,https://www.wowhead.com/wotlk/item=21775,https://www.wowhead.com/wotlk/spell=26907
21790,Sapphire Pendant of Winter Night,Neck,Amulets,Uncommon,56,51,,The Burning Crusade,Trainer,Jewelcrafting,,280,,BoE,26908,https://www.wowhead.com/wotlk/item=21790,https://www.wowhead.com/wotlk/spell=26908
21778,Ring of Bitter Shadows,Finger,Rings,Uncommon,57,52,,The Burning Crusade,Vendor,Jewelcrafting,,285,,BoE,26910,https://www.wowhead.com/wotlk/item=21778,https://www.wowhead.com/wotlk/spell=26910
29160,Emerald Lion Ring,Finger,Rings,Uncommon,58,53,,The Burning Crusade,Trainer,Jewelcrafting,,290,,BoE,34961,https://www.wowhead.com/wotlk/item=29160,https://www.wowhead.com/wotlk/spell=34961
21791,Living Emerald Pendant,Neck,Amulets,Rare,58,53,,The Burning Crusade,Trainer,Jewelcrafting,,290,,BoP,26911,https://www.wowhead.com/wotlk/item=21791,https://www.wowhead.com/wotlk/spell=26911
21784,Figurine - Black Diamond Crab,Trinket,Trinkets,Rare,60,55,Jewelcrafting (300),The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,300,,BoP,26912,https://www.wowhead.com/wotlk/item=21784,https://www.wowhead.com/wotlk/spell=26912
21789,Figurine - Dark Iron Scorpid,Trinket,Trinkets,Rare,60,55,Jewelcrafting (300),The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,300,,BoP,26914,https://www.wowhead.com/wotlk/item=21789,https://www.wowhead.com/wotlk/spell=26914
21792,Necklace of the Diamond Tower,Neck,Amulets,Rare,61,56,,The Burning Crusade,Vendor,Jewelcrafting,,305,,BoE,26915,https://www.wowhead.com/wotlk/item=21792,https://www.wowhead.com/wotlk/spell=26915
21779,Band of Natural Fire,Finger,Rings,Rare,62,57,,The Burning Crusade,Trainer,Jewelcrafting,,310,,BoE,26916,https://www.wowhead.com/wotlk/item=21779,https://www.wowhead.com/wotlk/spell=26916
24074,Fel Iron Blood Ring,Finger,Rings,Uncommon,93,61,,The Burning Crusade,Trainer,Jewelcrafting,,310,,BoE,31048,https://www.wowhead.com/wotlk/item=24074,https://www.wowhead.com/wotlk/spell=31048
24075,Golden Draenite Ring,Finger,Rings,Uncommon,93,61,,The Burning Crusade,Trainer,Jewelcrafting,,310,,BoE,31049,https://www.wowhead.com/wotlk/item=24075,https://www.wowhead.com/wotlk/spell=31049
24076,Azure Moonstone Ring,Finger,Rings,Uncommon,99,63,,The Burning Crusade,Trainer,Jewelcrafting,,320,,BoE,31050,https://www.wowhead.com/wotlk/item=24076,https://www.wowhead.com/wotlk/spell=31050
32772,Brilliant Pearl Band,Finger,Rings,Rare,97,64,,The Burning Crusade,Trainer,Jewelcrafting,,325,,BoE,41414,https://www.wowhead.com/wotlk/item=32772,https://www.wowhead.com/wotlk/spell=41414
32508,Necklace of the Deep,Neck,Amulets,Rare,100,65,,The Burning Crusade,Trainer,Jewelcrafting,,340,,BoE,40514,https://www.wowhead.com/wotlk/item=32508,https://www.wowhead.com/wotlk/spell=40514
32774,The Black Pearl,Finger,Rings,Rare,100,65,,The Burning Crusade,Trainer,Jewelcrafting,,330,,BoE,41415,https://www.wowhead.com/wotlk/item=32774,https://www.wowhead.com/wotlk/spell=41415
24078,Heavy Adamantite Ring,Finger,Rings,Uncommon,83,66,,The Burning Crusade,Trainer,Jewelcrafting,,335,,BoE,31052,https://www.wowhead.com/wotlk/item=24078,https://www.wowhead.com/wotlk/spell=31052
24077,Thick Adamantite Necklace,Neck,Amulets,Uncommon,83,66,,The Burning Crusade,Trainer,Jewelcrafting,,335,,BoE,31051,https://www.wowhead.com/wotlk/item=24077,https://www.wowhead.com/wotlk/spell=31051
24087,Heavy Felsteel Ring,Finger,Rings,Rare,109,68,,The Burning Crusade,World Drop,Jewelcrafting,,345,,BoE,31058,https://www.wowhead.com/wotlk/item=24087,https://www.wowhead.com/wotlk/spell=31058
24079,Khorium Band of Shadows,Finger,Rings,Rare,112,69,,The Burning Crusade,Mob Drop,Jewelcrafting,,350,,BoE,31053,https://www.wowhead.com/wotlk/item=24079,https://www.wowhead.com/wotlk/spell=31053
24123,Circlet of Arcane Might,Head,Cloth Armor,Epic,100,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,370,,BoE,31078,https://www.wowhead.com/wotlk/item=24123,https://www.wowhead.com/wotlk/spell=31078
24122,Coronet of Verdant Flame,Head,Cloth Armor,Epic,100,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,370,,BoE,31077,https://www.wowhead.com/wotlk/item=24122,https://www.wowhead.com/wotlk/spell=31077
31398,The Frozen Eye,Finger,Rings,Epic,100,70,,The Burning Crusade,Vendor,Jewelcrafting,,375,,BoE,38503,https://www.wowhead.com/wotlk/item=31398,https://www.wowhead.com/wotlk/spell=38503
24088,Delicate Eternium Ring,Finger,Rings,Rare,101,70,,The Burning Crusade,World Drop,Jewelcrafting,,355,,BoE,31060,https://www.wowhead.com/wotlk/item=24088,https://www.wowhead.com/wotlk/spell=31060
24114,Braided Eternium Chain,Neck,Amulets,Rare,102,70,,The Burning Crusade,World Drop,Jewelcrafting,,360,,BoE,31070,https://www.wowhead.com/wotlk/item=24114,https://www.wowhead.com/wotlk/spell=31070
24080,Khorium Band of Frost,Finger,Rings,Rare,113,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,355,,BoE,31054,https://www.wowhead.com/wotlk/item=24080,https://www.wowhead.com/wotlk/spell=31054
24082,Khorium Inferno Band,Finger,Rings,Rare,113,70,,The Burning Crusade,"Mob Drop, Dungeon Drop",Jewelcrafting,,355,,BoE,31055,https://www.wowhead.com/wotlk/item=24082,https://www.wowhead.com/wotlk/spell=31055
24110,Living Ruby Pendant,Neck,Amulets,Rare,113,70,,The Burning Crusade,World Drop,Jewelcrafting,,355,,BoE,31068,https://www.wowhead.com/wotlk/item=24110,https://www.wowhead.com/wotlk/spell=31068
24106,Thick Felsteel Necklace,Neck,Amulets,Rare,113,70,,The Burning Crusade,World Drop,Jewelcrafting,,355,,BoE,31067,https://www.wowhead.com/wotlk/item=24106,https://www.wowhead.com/wotlk/spell=31067
24116,Eye of the Night,Neck,Amulets,Rare,114,70,,The Burning Crusade,World Drop,Jewelcrafting,,360,,BoE,31071,https://www.wowhead.com/wotlk/item=24116,https://www.wowhead.com/wotlk/spell=31071
24085,Khorium Band of Leaves,Finger,Rings,Rare,114,70,,The Burning Crusade,Mob Drop,Jewelcrafting,,360,,BoE,31056,https://www.wowhead.com/wotlk/item=24085,https://www.wowhead.com/wotlk/spell=31056
24092,Pendant of Frozen Flame,Neck,Amulets,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,31062,https://www.wowhead.com/wotlk/item=24092,https://www.wowhead.com/wotlk/spell=31062
24097,Pendant of Shadow's End,Neck,Amulets,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,31065,https://www.wowhead.com/wotlk/item=24097,https://www.wowhead.com/wotlk/spell=31065
24093,Pendant of Thawing,Neck,Amulets,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,31063,https://www.wowhead.com/wotlk/item=24093,https://www.wowhead.com/wotlk/spell=31063
24095,Pendant of Withering,Neck,Amulets,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,31064,https://www.wowhead.com/wotlk/item=24095,https://www.wowhead.com/wotlk/spell=31064
24098,Pendant of the Null Rune,Neck,Amulets,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,31066,https://www.wowhead.com/wotlk/item=24098,https://www.wowhead.com/wotlk/spell=31066
30825,Ring of Arcane Shielding,Finger,Rings,Rare,114,70,,The Burning Crusade,Vendor,Jewelcrafting,,360,,BoE,37855,https://www.wowhead.com/wotlk/item=30825,https://www.wowhead.com/wotlk/spell=37855
24086,Arcane Khorium Band,Finger,Rings,Rare,115,70,,The Burning Crusade,Mob Drop,Jewelcrafting,,365,,BoE,31057,https://www.wowhead.com/wotlk/item=24086,https://www.wowhead.com/wotlk/spell=31057
24089,Blazing Eternium Band,Finger,Rings,Rare,115,70,,The Burning Crusade,World Drop,Jewelcrafting,,365,,BoE,31061,https://www.wowhead.com/wotlk/item=24089,https://www.wowhead.com/wotlk/spell=31061
24121,Chain of the Twilight Owl,Neck,Amulets,Rare,115,70,,The Burning Crusade,World Drop,Jewelcrafting,,365,,BoE,31076,https://www.wowhead.com/wotlk/item=24121,https://www.wowhead.com/wotlk/spell=31076
32776,Crown of the Sea Witch,Head,Cloth Armor,Rare,115,70,,The Burning Crusade,Trainer,Jewelcrafting,,365,,BoE,41418,https://www.wowhead.com/wotlk/item=32776,https://www.wowhead.com/wotlk/spell=41418
24117,Embrace of the Dawn,Neck,Amulets,Rare,115,70,,The Burning Crusade,World Drop,Jewelcrafting,,365,,BoE,31072,https://www.wowhead.com/wotlk/item=24117,https://www.wowhead.com/wotlk/spell=31072
24125,Figurine - Dawnstone Crab,Trinket,Trinkets,Rare,115,70,Jewelcrafting (370),The Burning Crusade,Vendor,Jewelcrafting,,370,,BoP,31080,https://www.wowhead.com/wotlk/item=24125,https://www.wowhead.com/wotlk/spell=31080
24124,Figurine - Felsteel Boar,Trinket,Trinkets,Rare,115,70,Jewelcrafting (370),The Burning Crusade,Vendor,Jewelcrafting,,370,,BoP,31079,https://www.wowhead.com/wotlk/item=24124,https://www.wowhead.com/wotlk/spell=31079
24126,Figurine - Living Ruby Serpent,Trinket,Trinkets,Rare,115,70,Jewelcrafting (370),The Burning Crusade,Vendor,Jewelcrafting,,370,,BoP,31081,https://www.wowhead.com/wotlk/item=24126,https://www.wowhead.com/wotlk/spell=31081
24128,Figurine - Nightseye Panther,Trinket,Trinkets,Rare,115,70,Jewelcrafting (370),The Burning Crusade,Vendor,Jewelcrafting,,370,,BoP,31083,https://www.wowhead.com/wotlk/item=24128,https://www.wowhead.com/wotlk/spell=31083
24127,Figurine - Talasite Owl,Trinket,Trinkets,Rare,115,70,Jewelcrafting (370),The Burning Crusade,Vendor,Jewelcrafting,,370,,BoP,31082,https://www.wowhead.com/wotlk/item=24127,https://www.wowhead.com/wotlk/spell=31082
31399,The Natural Ward,Finger,Rings,Epic,115,70,,The Burning Crusade,Vendor,Jewelcrafting,,375,,BoE,38504,https://www.wowhead.com/wotlk/item=31399,https://www.wowhead.com/wotlk/spell=38504
35700,Figurine - Crimson Serpent,Trinket,Trinkets,Epic,125,70,Jewelcrafting (375),The Burning Crusade,Vendor,Jewelcrafting,,375,,BoP,46777,https://www.wowhead.com/wotlk/item=35700,https://www.wowhead.com/wotlk/spell=46777
35693,Figurine - Empyrean Tortoise,Trinket,Trinkets,Epic,125,70,Jewelcrafting (375),The Burning Crusade,Vendor,Jewelcrafting,,375,,BoP,46775,https://www.wowhead.com/wotlk/item=35693,https://www.wowhead.com/wotlk/spell=46775
35694,Figurine - Khorium Boar,Trinket,Trinkets,Epic,125,70,Jewelcrafting (375),The Burning Crusade,Vendor,Jewelcrafting,,375,,BoP,46776,https://www.wowhead.com/wotlk/item=35694,https://www.wowhead.com/wotlk/spell=46776
35703,Figurine - Seaspray Albatross,Trinket,Trinkets,Epic,125,70,Jewelcrafting (375),The Burning Crusade,Vendor,Jewelcrafting,,375,,BoP,46779,https://www.wowhead.com/wotlk/item=35703,https://www.wowhead.com/wotlk/spell=46779
35702,Figurine - Shadowsong Panther,Trinket,Trinkets,Epic,125,70,Jewelcrafting (375),The Burning Crusade,Vendor,Jewelcrafting,,375,,BoP,46778,https://www.wowhead.com/wotlk/item=35702,https://www.wowhead.com/wotlk/spell=46778
42336,Bloodstone Band,Finger,Rings,Uncommon,138,70,,Wrath of the Lich King,Trainer,Jewelcrafting,,350,,BoE,56193,https://www.wowhead.com/wotlk/item=42336,https://www.wowhead.com/wotlk/spell=56193
43245,Crystal Chalcedony Amulet,Neck,Amulets,Uncommon,138,70,,Wrath of the Lich King,Trainer,Jewelcrafting,,350,,BoE,58142,https://www.wowhead.com/wotlk/item=43245,https://www.wowhead.com/wotlk/spell=58142
43244,Crystal Citrine Necklace,Neck,Amulets,Uncommon,138,70,,Wrath of the Lich King,Trainer,Jewelcrafting,,350,,BoE,58141,https://www.wowhead.com/wotlk/item=43244,https://www.wowhead.com/wotlk/spell=58141
42337,Sun Rock Ring,Finger,Rings,Uncommon,138,70,,Wrath of the Lich King,Trainer,Jewelcrafting,,350,,BoE,56194,https://www.wowhead.com/wotlk/item=42337,https://www.wowhead.com/wotlk/spell=56194
34360,Amulet of Flowing Life,Neck,Amulets,Epic,159,70,Jewelcrafting (350),The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoP,46126,https://www.wowhead.com/wotlk/item=34360,https://www.wowhead.com/wotlk/spell=46126
34361,Hard Khorium Band,Finger,Rings,Epic,159,70,,The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoE,46124,https://www.wowhead.com/wotlk/item=34361,https://www.wowhead.com/wotlk/spell=46124
34358,Hard Khorium Choker,Neck,Amulets,Epic,159,70,Jewelcrafting (350),The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoP,46127,https://www.wowhead.com/wotlk/item=34358,https://www.wowhead.com/wotlk/spell=46127
34362,Loop of Forged Power,Finger,Rings,Epic,159,70,,The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoE,46122,https://www.wowhead.com/wotlk/item=34362,https://www.wowhead.com/wotlk/spell=46122
34359,Pendant of Sunfire,Neck,Amulets,Epic,159,70,Jewelcrafting (350),The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoP,46125,https://www.wowhead.com/wotlk/item=34359,https://www.wowhead.com/wotlk/spell=46125
34363,Ring of Flowing Life,Finger,Rings,Epic,159,70,,The Burning Crusade,Raid Drop,Jewelcrafting,,365,,BoE,46123,https://www.wowhead.com/wotlk/item=34363,https://www.wowhead.com/wotlk/spell=46123
43246,Earthshadow Ring,Finger,Rings,Rare,150,73,,Wrath of the Lich King,Trainer,Jewelcrafting,,370,,BoP,58143,https://www.wowhead.com/wotlk/item=43246,https://www.wowhead.com/wotlk/spell=58143
43247,Jade Ring of Slaying,Finger,Rings,Rare,159,73,,Wrath of the Lich King,Trainer,Jewelcrafting,,370,,BoP,58144,https://www.wowhead.com/wotlk/item=43247,https://www.wowhead.com/wotlk/spell=58144
42338,Jade Dagger Pendant,Neck,Amulets,Rare,167,75,,Wrath of the Lich King,Trainer,Jewelcrafting,,380,,BoE,56195,https://www.wowhead.com/wotlk/item=42338,https://www.wowhead.com/wotlk/spell=56195
42339,Blood Sun Necklace,Neck,Amulets,Rare,175,75,,Wrath of the Lich King,Trainer,Jewelcrafting,,380,,BoE,56196,https://www.wowhead.com/wotlk/item=42339,https://www.wowhead.com/wotlk/spell=56196
