225	Kill Noboru the Cudgel and get the quest from his Cudgel that drops.
226	Find the Cudgel in your bags and use it from there, Zygor thinks "use" means equip in this case.
227	Go to the top of the stairs.
228	Swim underwater and Click the Atal'ai Artifacts there.
229	Go south to the Blasted Lands
230	Clear out the Tauren near the cage before starting this quest.
231	Continue to next step once there are no more spawns around.
232	It's faster to swim across than the boat ride.
233	You can either go back to the boat, or swim straight across where the strait narrows, have faith!
234	If you have the OOX-22/FE Distress Beacon, now is a good time. There will be another chance later if you don't.
235	Click the OOX-22/FE Distress Beacon
236	Click the Hippogryph Egg
237	You're going to Rut'theran, fly directly if you can and skip some steps.
238	Look up this quest and the following questline on a database to get a cute little sprite darter as pet. The rest of this chain is not included in this guide.
239	Fly to Stormwind and train your skills
240	You can skip this step and continue collecting feathers as you travel.
241	Last call to collect all Wildkin feathers, don't head further east before you're done.
242	If you have the OOX-09/HL distress beacon, now is the time to do this escort, otherwise skip this part
243	Click the OOX-09/HL Distress Beacon
244	Click the Pristine Yeti Hide
245	If you have the OOX-22/FE Distress Beacon and didn't do it earlier, do it now, otherwise skip.
246	Don't attack the swarmers, unless you have some reflect ability.
247	Equip the Gahz'ridian Detector
248	You can find more at 47.4,65.8
249	If you have the OOX-17/TN distress beacon, now is the time to do this escort, otherwise skip this part
250	Click the OOX-17/TN Distress Beacon
251	You don't need to finish off 20 golems at this point, just get the oils.
252	Go up the road here
253	If you have Grimesilt Outhouse Key, use it here
254	Focus on Pathfinders first.
255	Talk to Aranthandris about Cenarion Beacon
256	Fly to Forest Song
257	Ask to be teleported
258	Click the Soft Dirt Mound
259	Use the Scroll of Myzrael at the Shards of Myzrael
260	Equip the trinket you receive.
261	Fly, or hearth if ready, to Stormwind City
262	Power Crystals are not essential, but if you find cheap ones it can save you some time searching for them later.
263	It has 4% chance to drop from Ravasaurs and Ravasaur Runners on most privat servers, be patient.
264	This is ofc fucking bullshit since this was never the case on retail, it's just that wowhead drop rates are WAAAAYYY off as most people get it from raptors; being the first mobs they meet, then keep killing everything else while not eligible for the drop which wowhead can't differentiate between.
265	Reading wowhead comments clearly prove that the drop rate should be almost 100%
266	If you're waiting on respawns, kill some Tar mobs south of the cave, or search for Power Crystals.
267	Bones can also be found on the ground.
268	You need 25 Un'Goro Soil before leaving Un'Goro Crater.
269	If you're unlucky, you can skip this step and the next.
270	If you find it further in, come back here.
271	It will appear in your keychain, not bags
272	Click the Blood Red Key
273	Go back into the hold if you must.
274	Don't worry about Den Watchers, there's more later.
275	You can find more furbolgs at 39.4,43.8
276	He patrols around the same area, kill him if you find him. Get lucky, look up his path on a database or abandon.
277	Click Frostmaul Shards in the canyon, or try fighting a giant.
278	Use the meat at the stone slab
279	If you found the Deadwood and/or Winterfall Ritual Totem
280	Click the Deadwood Ritual Totem
281	Click the Winterfall Ritual Totem
282	Go south to Talonbranch Glade and fly to Emerald Sanctuary
283	Deliver this quest in Felwood at your own leisure.
284	Click the Burning Blade Missive
285	It's behind the inn.
286	Grind for this here.
287	Take the appropriate capitol portal and train your skills
288	Click Zepplin Debris
289	Talk to Anchorite Barada in the next room.
290	Start looking for an Overlord Group
291	You're gonna need a group for this
292	Fly to the Temple of Telhamat
293	Click the Crimson Crystal Shard
294	Save all Bog Lord Tendrils for 'Natural Enemies' later. Withered Bog Lords do NOT drop the Basidium.
295	Save all Bog Lord Tendrils for 'Natural Enemies' later.
296	You'll come back here again later for Glowcaps.
297	Kill Steam Pump Overseers, keep using the seed to spawn them.
298	You need to be Neutral with Sporeggar, if you're not; come back here after doing 'A Question of Gluttony'.
299	Hearth to Orebor Harborage
300	You need to be Friendly with Sporeggar, which most likely means 2 turnins of Fertile spores, 750 rep each time, 6 Fertile Spores each time.
301	Go northeast out to Terokkar Forest
302	Kill Basilisks
303	Don't fight Ironspine Chompers, they don't drop eyes.
304	Go southeast out to Terokkar Forest
305	Be quick about it before the central plaza starts respawning.
306	Fly to Shattrath City, drop by your capitol, train and hearth back.
307	Use the Fumper on cooldown
308	Pick up Restless bones while waiting around
309	Travel clockwise around Auchindun, see destination of next step. You can skip to the next step if there are no mobs around and come back here later.
310	Click the Massive Treasure Chest
311	Kill webs as you see them
312	Go train and Hearth back.
313	Go west to Nagrand
314	Hearth to Telaar
315	Jump up to the nest and click the Mysterious Egg
316	Hearth if it's ready.
317	Place a beer in front of the fire
318	Inside this big building.
319	Droggam will run up for the beer
320	Mugdorg will run up for the beer
321	Gorr'dim will run up for the beer
322	Pick up Fizzcrank Spare Parts on the way too, but those are not the focus right now.
323	Get a flight to Bixie
324	Kill Beryl Reclaimers for a Gnomish Grenades
325	Pick up Tuskarr Ritual Objects on the way.
326	Return to Librarian Donathan at 45.3,33.3
327	Travel up to Naxxanar and defeat Prince Valanar
328	Click the Stolen Books
329	Kill anything on the road now, there's a grind wall coming before leaving this zone.
330	This one is important, grind mobs here and further south before continuing.
331	Go downstairs into the catacombs to 25.1,77.4
332	Go upstairs to 25.3,78.6
333	Find the Defias Messenger, look up his patrol route in a database or ask around.
334	Start looking for a Deadmines group, preferably doing this part with them.
335	Make/find a group for Deadmines
336	OUTSIDE DEADMINES
337	INSIDE DEADMINES
338	Check the Engineering Supplies vendor in this area for a Bronze Tube, you'll need it later.
339	Important, grind mobs nearby if needed.
340	Click the Glowing Shadowhide Pendant
341	Pick up the Musquash Root.
342	Start looking for a Stockades group
343	Make/Find a Stockade Group
344	WARNING: EVENT!
345	Pick up the Tear of Tilloa
346	Start looking for a Gnomeregan group
347	Make a Gnomeregan group
348	Use the Matrix Punchograph 3005-A
349	Enter Gnomeregan
350	If you found the Grime-Encrusted Ring; accept this quest now, otherwise skip.
351	Click the Grime-Encrusted Ring
352	Head back to the clean zone and use one of the Sparklematic 5200
353	Random 2% drop from the demons, stick around until you get it.
354	Go southwest to Thousand Needles, start looking for a Razorfen Kraul group
355	Make Razorfen Kraul group
356	Take the Deeprun Tram to Stormwind
357	Wait around for Private Thorsen to start patroling and follow him.
358	Click Bookie Herod's Records
359	Enter the cave at 45.7,8.2
360	Leave the cave at 45.7,8.2
361	Spawning at the Spirit Guide also works...
362	Have Jaina Teleport you to Stormwind
363	You may want to wait until 40 before doing this. You will gain 5,500xp in Stormwind.
364	Have Archmage Malin teleport you back to Jaina
365	Start looking for an Uldaman group
366	Make/Find Uldaman group
367	Click the Ancient Chest
368	Click Krom Stoutarm's Chest
369	Click the Shattered Necklace
370	Enter Uldaman proper now
371	If you found the Shattered Necklace in Uldaman, otherwise skip.
372	Walk through the portal
373	Use the Scroll of Myzrael at the big Shard
374	Start looking for a Zul Farrak group
375	Make/find a Zul'Farrak group
376	Fly to Nijel's Point, start looking for a Maraudon group
377	Make/find group for Maraudon
378	Fill the vial here
379	Enter Maraudon here on the purple side.
380	PURPLE SIDE
381	ORANGE SIDE
382	Use the Filled Cerulean Vial on the Vylestem Vines
383	Use the gems to form the Amulet of Union
384	Open the Seal of Earth
385	Find 2 respawns
386	Go through the tunnel to Moonglade
387	At the fork, the tunnel heading north is the tunnel to Moonglade
388	Fly to Gadgetzan, and start looking for a Sunken Temple group
389	Make a Sunken Temple Group
390	SUNKEN TEMPLE LOWER SECTION
391	Solve the puzzle of the statues and fight Atal'Alarion
392	Find the Altar
393	SUNKEN TEMPLE UPPER SECTION
394	Use the Egg of Hakkar at the ritual chamber
395	Use the Essence
396	SUNKEN TEMPLE FINAL SECTION
397	Click the Essence of Eranikus
398	Fly to Felwood
399	Travel to Blackrock Depths
400	Go northwest to the Western Plaguelands
401	From any Skeleton at the farms or in Andorhal.
402	ATTENTION: DO NOT CONTINUE THIS QUESTLINE UNLESS YOU'RE PLANNING ON FOLLOWING THE GOLD RUSH GUIDE.
403	ATTENTION: the following questline costs 15g, but rewards 28250xp without any extra detours, and Scholomance key!
404	ATTENTION: DO NOT TURN IN IF YOU DO NOT HAVE 2 THORIUM BARS
405	Fight and collect slimes as you see them throughout the zone
406	You can find more Pterrordax at 50.5,88.32
407	You can find more Pterrordax at 56.3,88.63
408	Forge the Unfinished Skeleton key
409	They are all over the zone, but mostly on the west side
410	Use your Empty Pure Ooze Jars on their corpses
411	Past Endeavors was made available to Alliance in Patch 2.3.
412	Up the hill, in a camp of furbolgs.
413	Go southeast through the tunnel to Winterspring
414	Travel the north road to Everlook
415	The cave entrance and path down to A Final Blow starts here
416	It's a 15 minute RP escort, consider your patience.
417	Escort Ranshalla on her little quest.
418	When she's channeling inside the caves, click the torches to continue.
419	Go north up the river to 7.6,43.7
420	In the general area in south western Eastern Plaguelands.
421	Search Tirion Fordring's Grave for Taelan's Hammer
422	Click the Scroll on the ground
423	Click Large Termite Mound
424	You can find more Disease Flayers at 65.5,39.7
425	Travel to Rebel Camp, Stranglethorn Vale
426	Step on the Rune of the Defiler
427	Click the Altar of the Defiler
428	Equip Twilight Cultist Cowl, Robe and Mantle, if you're missing some just farm twilight mobs for a while
429	Find a Lesser Wind Stone and use it, kill whatever appears
430	Enter here
431	Fly to Moonglade, start looking for a Stratholme group
432	WARNING: EVERYONE IN GROUP SHOULD DO THIS
433	STRATHOLME ENTRANCE
434	Be careful not to kill Specral Citizen
435	Use Egan's Blaster on Spectral Citizen, and then on Restless Souls that spawn
436	Click the Fras Siabi's Premium Tobacco and kill Fras Siabi
437	Head left towards the Scarlet Bastion
438	Click Malor's Strongbox, only 1 person needs to do this
439	READ THESE FOLLOWING LINES VERY CAREFULLY, DO NOT ENGAGE GRAND CRUSADER DATHROHAN AT THIS POINT
440	Click the Scarlet Archive
441	Click the Unfinished Painting
442	Clear your way to the backdoor, finish all goals of the previous step on the way
443	Kill Magister Barthilas for the key to the city, and give the Medallion of Faith to Aurius
444	Hearth to Light's Hope Chapel
445	STRATHOLME ROUND 2
446	Travel back to the Scarlet Bastion
447	Click the Head of Balnazzar
448	Travel back to Light's Hope Chapel
449	Keep an eye out for Stratholme Supply Crates, don't be greedy on these!
450	Find the Scourge data in one of the Ziggurats
451	Assuming the server has this scripted correctly, Aurius will help you out when fighting Rivendare after you give him the medallion from before. Otherwise do this quest in his little chapel.
452	Travel back to Light's Hope Chapel, hearth if you can
453	Be on the lookout for a Hellfire Ramparts and then Blood Furnace groups, which you should aim to complete.
454	Click Ominous Letter
455	Enter the final room at the bottom.
456	Pick a side between the Aldor or the Scyers
457	Ride the elevator up to the Scryer's Tier
458	Summon the Draenei Tomb Guardian
459	Don't do Skywing just yet.
460	Use the Fumber on Decrepit Clefthoof corpse
461	WARNING: GROUP ESCORT
462	WARNING: Pull and kill all mobs on this platform before Skywing crosses the bridge; Luanga the Imprisoner (elite) will spawn!
463	Go back up the hill and kill Arakkoa
464	Plant 20 Warmaul Ogre Banners
465	Plant 20 Kil'sorrow Banners
466	If you can't pick this up, come back here before going to Netherstorm.
467	Look for purple orbs flying overhead, and lay the Multi-Spectrum Light Trap underneath them
468	TODO: quest description, read the log
469	WARNING: Escort
470	Use the Bloodgem on a Big Red Crystal
471	Talk to Veronia to fly to Manafore Coruu
472	Disguise yourself
473	Fly to the Stormspire
474	Go up to an Inactive Fel Reaver and Destroy it
475	Use the Mental Interference Rod on a Cyber-Rage Forgelord, and use his Detonate Teleporter ability on the teleporters.
476	Start here and run around Manaforge Ultris
477	Attack Seeping Sludge until they break into Globules, kill those.
478	Enter the mine at 61,45.7
479	Burn Withered Corpses on the ground
480	Exit the mine at 61,45.7
481	Attack Void Waste until they break into Globules, kill those.
482	Talk to the Protectorate Nether Drake to start the flight assault.
483	Use the Phase Disruptor when you get close to Manaforge Ultris
484	All along the Celestial Ridge.
485	Enter the mine at 26.4,44
486	Exit the mine at 26.4,44
487	TODO: Write this
488	You can continue this guide which travels to Westfall, or skip to the guide Bloodmyst Isle which ends with you being teleported to a DM group.
489	Follow the road southeast to Loch Modan
490	Go northwest to Ironforge
491	If you want to level through Bloodmyst Isle, swap to the Bloodmyst Isle chapter now. You will end there by being teleported to a Deadmine group.
492	Save these for 'Redridge Goulash' and 'Thelsamar Blood Sausages' later, respectively.
493	Start looking for a group for 'The Vengeful Harbringer'
494	You're gonna need help for this one, do the Ethereals until then.
495	You're gonna need a group for this, combine it with 'Big Bone Worm', 'Evil Draws Near' and 'Skywing' in that order.
496	Use the Water Sample Flask
497	Open Renn's Supplies
498	Go east to Terokkar Forest
