72	Click the Gnarlpine Necklace
73	Go to the top of the tower to 55.6,56.9
74	Go southwest into the cave at 44.4,57.8
75	Click the Chest of the Black Feather
76	On the top floor of the cave, across the bridge to the right, in the small room, on the right on the ground.
77	Click the Chest of Nesting
78	On the top floor of the cave, across the middle bridge, on the ground to the right in the small room.
79	Go downstairs to 44.9,61.6
80	Go to the next room over to 45.6,58.7
81	Click the Chest of the Raven Claw
82	At the bottom of the cave, up across the bridge, on a ledge.
83	Use the Voodoo Charm on his corpse
84	Release Oben Rageclaw's spirit
85	Go through the tunnel back to where Oben Rageclaw is to 44.7,62.5
86	Click the Chest of the Sky
87	Down the path at the bottom of the cave, next to Greenpaw.
88	Go back up the path to 44.9,61.6
89	Hearth to Dolanaar
90	Go north to Fel Rock
91	Go inside the cave to 52.8,50.2
92	Go outside and go to the top of the tower to 55.6,56.9
93	Use your Tourmaline Phial in the moonwell water
94	Click the Strange Fruited Plant
95	It looks like a big pink glowing plant.
96	Click the Amethyst Phial in your bags
97	Click the Strange Fronded Plant
98	It's a big glowing pink plant up on a hill.
99	Go west to Darnassus
100	Go east out of Darnassus to Teldrassil
101	The path up to 'Vorlus Vilehoof' starts here
102	Follow the path up to 47.4,63.6
103	Go northwest to Darnassus
104	Use your Taming Rod on a Webwood Lurker around this area
105	Use your Taming Rod on a Nightsaber Stalker around this area
106	Use your Taming Rod on a Strigid Screecher around this area
107	He gives you a spell called Teleport: Moonglade
108	Fly to Rut'theran Village
109	Go northwest into the big pink portal to Darnassus
110	Go into the pink portal to Rut'theran Village
111	Fly to Auberdine
112	Go into the cave at 43,46
113	Use your Cenarion Moondust on the Moonkin Stone to summon Lunaclaw
114	Go west to Auberdine and fly to Rut'theran Village
115	Go east outside of Darnassus to Teldrassil
116	Go outside to 68.7,56
117	Go inside Anvilmar to 28.5,67.7
118	Click Felix's Bucket of Bolts
119	Outside troll cave entrance on the ground next to the campfire.
120	Enter the troll cave at 26.8,79.8
121	Follow the path on the left to 30.5,80.2
122	Go outside to 22.8,79.9
123	Click Felix's Chest
124	In the troll camp on the ground, to the left directly next to the campfire.
125	Click Felix's Box
126	In the troll camp on the ground to the right of the campfire.
127	Go through the tunnel to the other side
128	Click the crate
129	In the small camp next to a tent.
130	The path up to Shimmerweed starts here
131	Click the Shimmerweed Baskets
132	The Shimmerweed Baskets look like woven wooden baskets on the ground around this area.
133	Give him the Thunder Ale
134	Click the barrel next to him
135	Explore Frostmane Hold
136	By the time you reach this point, you should have seen the "Explore Frostmane Hold" completed message.
137	Hearth to Kharanos
138	The path up to Protecting the Herd starts here
139	Go northeast to Ironforge
140	Go southeast to Loch Modan
141	Fly to Ironforge
142	Ride the tram to Stormwind City
143	Fly to Thelsamar
144	Ride the train to Stormwind
145	Go into the cave at 26.8,79.8
146	Go outside to 22.8,80.0
147	In the troll camp on the ground, to the right of the campfire.
148	Go northeast to Anvilmar
149	Use your Taming Rod on a Large Crag Boar around this area
150	Use your Taming Rod on a Snow Leopard around this area
151	Use your Taming Rod on an Ice Claw Bear around this area
152	Go to Ironforge
153	Use your racial ability, Gift of the Naaru, on a Draenei Survivor
154	They are Draeneis that are laying on the ground in this area.  I found a Dranei Survivor here, but you may have to search around the area.
155	Save a Draenei Survivor
156	Click the Corrupted Flowers
157	The Corrupted Flowers are tall red flowers around this area.
158	Click the Irradiated Power Crystal
159	It's a huge purple crystal sitting in the lake.
160	Disperse the Neutralizing Agent
161	Use your Inoculating Crystal on Nestlewood Owlkins
162	Inoculate 6 Nestlewood Owlkins
163	Go through the tunnel into the small clearing
164	Click the Emitter Spare Parts
165	They look like purple crystal guns sitting on the ground.
166	Hearth to Ammen Vale
167	The path over to the Spirit of the Vale starts here
168	Get the Blood Elf Plans
169	Click the Blood Elf Plans
170	Go west through the mountains
171	Use your Draenei Fishing Net next to the Schools of Red Snapper
172	They look like little round schools of fish in the water.
173	Click the Nautical Map sitting on a box under a green canopy
174	Click the Nautical Compass under the blue canopy with a green stripe on it
175	Click a Hollowed Out Tree
176	They look like tall, skinny tree stumps around this area.
177	Click the small piles of purple leaves
178	Click the white glowing orbs
179	Get a Rune Covered Tablet
180	Click the Rune Covered Tablet
181	Use your Tree Disguise Kit next to the Naga Flag on the beach
182	Watch the conversation
183	Uncover the Traitor
184	Hearth to Azure Watch
185	Get a Faintly Glowing Crystal
186	Click the Faintly Glowing Crystal
187	Click the Azure Snapdragons
188	They are tall flowers with big bulbs that puff smoke at the base of trees.
189	Click the Stillpine Furbolg Language Primer in your bags
190	Click the Totem of Akida next to Cryptographer Aurren
191	In the middle of town, next to the giant bone altar thing with the huge pink crystal in it.
192	Follow the ghost furbolg as he runs up the hill northeast to 55.2,41.6
193	Click the Totem of Coo
194	Follow the ghost furbolg to the edge of the cliff
195	He will give you wings
196	Jump off the cliff and glide to the ground to 64.5,39.8
197	Click the Totem of Tikti
198	Follow the ghost furbolg to the river
199	He will give you a swim speed buff
200	Swim south to 63,67.9
201	Click the Totem of Yor underwater
202	Follow the ghost furbolg out of the water
203	He will turn you into a ghost panther
204	Follow him as he runs northwest to 28.1,62.4
205	Click the Totem of Vark
206	Click the yellow cages
207	Free 8 Stillpine Captives
208	The path down to 'Warlord Sriss'tiz' starts here
209	Follow the path to the bottom of the cave to 25.2,74.2
210	Click the Ravager Cage
211	Go northwest to the Exodar
212	Go outside to Azuremyst Isle
213	Go west into Stillpine Hold to 46.1,16.6
214	Leave the cave and go east to 59.5,18.1
215	Unpack the Ritual Torch and Orb of Returning from your Fireproof Satchel in your bags
216	Click the Wickerman Effigy to summon Hauteur
217	Click the Orb of Returning in your bags to return to Temper
218	Use your Taming Totem on a Barbed Crawler around this area
219	Use your Taming Totem on a Greater Timberstrider around this area
220	Use your Taming Totem on a Nightstalker around this area
221	Go northeast to the Exodar
222	Go outside of the Exodar to Azuremyst Isle
223	Click the Stillpine Grain bags near the murloc huts
224	Get Gurf's Dignity
225	Click Gurf's Dignity
226	Go inside the big cave to 50.5,11.5
227	Click the Blood Crystal
228	It's a huge red crystal on a little dirt island in the water.
229	Go upstairs in the cave to 47.4,16.0
230	Go outside the cave to 46.7,20.6
231	Go inside the big cave to 49.9,13.0
232	Go outside the cave to 47.0,22.3
233	Ride the boat to Azuremyst Isle
234	Go west to the Exodar
235	Click the Tome of Divinity in your bags to read it
236	Go northeast to Bloodmyst Isle
237	Use your Symbol of Life in your bags on the Young Furbolg Shaman
238	He's a white furbolg laying on the ground.
239	Resurrect the Young Furbolg Shaman
240	Go south to Azuremyst Isle
241	Go southwest to the Exodar
242	Click a weapon rack
243	They look like small square racks with weapons sitting on them.
244	Click the Battle-worn Sword in your bags next to a runeforge
245	The Runforges look like big demon skull furnace things.
246	Use your Runeforging ability while standing near the Runeforge
247	They look like big skull furnaces.
248	Engrave your sword with the rune of your choice
249	Click the Acherus Soul Prison on the wall to free the Unworthy Initiate
250	It looks like a blue glowing skull.
251	Dominate an Unworthy Initiate
252	Click the Eye of Acherus Control Mechanism
253	It looks like a big blue glowing ball floating above a small pillar statue thing.
254	You will take control over the Eye of Acherus
255	Once the Eye stops moving, go immediately left to the blacksmith building
256	If you stay floating high enough, the soldiers will not attack you
257	Use your Siphon of Acherus ability near the floating red arrow
258	Analyze the New Avalon Forge
259	Go south to the big fort
260	Analyze Scarlet Hold
261	Go southwest to the town hall building with the huge clock tower
262	Analyze the New Avalon Town Hall
263	Go south to the small church
264	Analyze the Chapel of the Crimson Flame
265	Use your Recall Eye of Acherus ability to return to Ebon Hold
266	Stand on the pink glowing circle at the bottom of the stairs to teleport to the bottom level of Ebon Hold
267	Click the Scourge Gryphon to ride it down to Death's Breach
268	Flying in place on the balcony with green souls rising from it.
269	Walk around Death's Breach
270	Challenge Death Knight Initiates to duel
271	Defeat 5 Death Knights in a duel
272	Click the Abandoned Mail on top of the mailbox
273	It's a rolled up scroll sitting on top of a mailbox.
274	Click Saronite Arrows
275	They are green glowing arrows stuck in the ground around this area.
276	Click a horse to jump on it and steal it
277	Run back to Death's Breach quickly
278	Use your Deliver Stolen Horse ability on your bar when standing next to Salanar the Horseman
279	Kill a Dark Rider of Acherus and steal his horse
280	They walk around on horses.
281	Run back to Death's Breach
282	Use your Horseman's Call ability to call Salanar the Horseman
283	Complete the Horseman's Challenge
284	Use your Gift of the Harvester on Scarlet Miners inside this mine
285	Create 5 Scarlet Ghouls to follow you
286	Stand next to Gothik the Harvester
287	Standing in front of a small roundish stone altar thing.  He has a goat skull on his head.
288	Return 5 Scarlet Ghouls
289	Click the Inconspicuous Mine Car
290	It's a little mine car sitting next to an outhouse.
291	The miner takes you to a ship
292	Click a Scarlet Cannon on the side of the ship
293	Shoot the soldiers on the beach with the cannon
294	Use your Skeletal Gryphon Escape ability on your hotbar to escape to Death's Breach
295	Click the Scourge Gryphon to fly up to Ebon Hold
296	Flying in place, next to a blue flag.
297	Go southwest into the crypt to 54.3,57.3
298	Click the Empty Cauldron
299	In the basement of the building that looks like an inn, it's a big black pot.
300	Click the Iron Chain
301	It's a big chain in the corner inside the blacksmith house, above some barrels.
302	Run around the town and do the following:
303	Click the New Avalon Registry
304	It's a green book sitting on the table.
305	Go northeast into the crypt to 54.3,57.3
306	Click the big Plague Cauldron
307	It's a huge black pot bouncing around on the platform in the field.
308	Open the Ornate Jeweled Box in your bags
309	Equip the Keleseth's Persuader swords
310	Attack Scarlet soldiers and stop hitting them when they start talking, so you don't kill them too fast
311	Repeat until a soldier gives you information
312	Reveal the "Crimson Dawn"
313	Go northwest into the crypt to 54.3,57.3
314	Go northeast into Scarlet Hold and into the basement to 63.0,67.8
315	Koltira Deathweaver forms a bubble and you have to fight the mobs as the come in waves
316	Stay inside the bubble, it reduces spell damage done to you, so you'll live
317	Go upstairs in the fort to 63.0,68.3
318	Click the New Avalon Patrol Schedule
319	It's a blue book sitting on the table.
320	Use your Makeshift Cover while standing on the edge of the hill
321	Click the Portal to Acherus to go to Ebon Hold
322	Click the Horn of the Frostbrood in your bags
323	This will summon a dragon for you to ride around on
324	Fly and and use your dragon abilities to do the following:
325	Destroy 10 Scarlet Ballistas
326	Fly back to Death's Breach and jump off the dragon
327	The path over to Browman Mill starts here
328	Follow the path northwest to 33.9,30.4
329	Tell him you are ready for the siege (you may be unable to do this if someone else already has, don't worry)
330	Wait for the battle to start in 5 minutes
331	Help fight the epic battle
332	Uncover The Light of Dawn
333	Talk to Highlord Darion Mograine after the battle
334	Use your new Death Gate spell and click the purple portal to go to Ebon Hold
335	Stand on the purple circle to teleport upstairs
336	Stand on the purple circle to teleport downstairs
337	Click the Portal to Stormwind on the balcony
338	Go inside Stormwind City
339	Fly to Morgan's Vigil
340	Go northwest to 39.3,55.4
341	Go north to to the top of Dreadmaul Rock 81.0,46.8
342	Plant Gor'tesh's Head in the Soft Dirt Mound
343	On the ground by the fire in front of the cave.
344	Fly to Menethil Harbor
345	Ride the boat to Theramore
346	Fly to Cenarion Hold in Silithus
347	Go northeast to 54.4,30.6
348	Go west to 24.8,10.4
349	Click Twilight Tablet Fragments
350	They are blue glowing shards scattered on the ground around this area.
351	Hearth to Cenarion Hold
352	Go southwest to 55.1,59.7
353	Go into the cave to 67.2,69.8
354	Go southwest to 65.2,74.7
355	You can find more Stonelash Flayers and Rock Stalkers at 46.2,70.2
356	Fly to Theramore
357	Ride the boat to Menethil Harbor
358	Fly to Chillwind Camp
359	Enter the Ruins of Andorhal from this bridge
360	Use your Beacon Torch near the tower entrance
361	Mark Tower Four
362	Mark Tower One
363	Mark Tower Two
364	Mark Tower Three
365	Click Janice's Parcel
366	It's a brown package on the floor inside the barn, next to the wall as you enter.
367	Click Mrs. Dalson's Diary
368	Inside the barn, on the floor in the middle of the room, it's an opened book.
369	Unlock the Outhouse with the Dalson Outhouse Key
370	The Outhouse is behind the barn, next to a big tree stump.
371	Unlock the Locked Cabinet with the Dalson Cabinet Key
372	In the house, on the second floor in the small room.
373	The path down to Kirsta Deepshadow starts here
374	The path up to Huntsman Radley starts here
375	Kill Cavalier Durgen when he comes out in front of the tower
376	Stay in front of the tower. Cavalier Durgen will eventually walk out of the tower down the front.
377	Click the small brown chest
378	Jump off the cliff down to Kirsta Deepshadow
379	Click the Good Luck Other-Half-Charm in your bags
380	Combine the two halves of the charm
381	Escort Anchorite Truuen
382	The wolves in this area share a respawn with the spiders so killing them as well will spawn wolves faster.
383	You can also find more wolves at 45.6,47.4
384	Click the Portal to Blasted Lands
385	Buy the following from the Auction House:
386	5 Earthroot
387	Remember, you have the spell Teleport: Moonglade
388	The path up to 'The Principal Source' starts here
389	Stand in the calmer looking water
390	Use the Empty Cliffspring Falls Sampler in your bags
391	Click the Lunar Fungal Blooms inside the 3 caves around this area
392	They are all around Darkshore in no specific spot:
393	Use your Curative Animal Salve on Sickly Deers
394	Cure 10 Sickly Deers
395	Hearth to Sentinel Hill
396	Click the Sack of Oats (if it's not there, wait a few minutes, it will reappear)
397	This is where I get my first Sack of Oats for "Poor Old Blanchy".  Get the rest of them as you see them around Westfall.
398	You can find more gnolls at 52.4,16.2
399	Click Furlbrow's Wardrobe
400	Inside the small house on the right, click the wooden wardrobe.
401	You can find more Harvest Watchers at 53.5,29.4
402	Make sure you have 8 Handfuls of Oats
403	Fly to Stormwind City
404	Use Tharnariun's Hope on a Rabid Thistle Bear
405	Capture a Rabid Thistle Bear
406	Walk up next to the big red crystal at the top of this hill
407	Locate the large, red crystal on Darkshore's eastern mountain range
408	Use your Empty Water Tube in your bags in the moonwell water
409	Click the Mysterious Red Crystal
410	It's a big red crystal sitting at the top of this hill.
411	Click Buzzbox 323
412	It's a metal box with some levers on it, on the side of the road.
413	Jump down into the water below the bridge to 50.9,25.7
414	Use your Empty Sampling Tube at the bottom of this waterfall
415	Click the Beached Sea Turtle's hand
416	It looks like a huge sea turtle skeleton on the beach.
417	Go underwater to 39.6,27.5
418	Click the Mist Veil's Lockbox
419	It's a small grey chest at the very bottom of the ship.
420	Go underwater to 38.2,28.8
421	Click the Silver Dawning's Lockbox
422	It's a small grey chest at the very bottom of this ship.
423	Click the Lay of Ameth'Aran
424	It's a stone tablet laying flat on the ground.
425	Read the Lay of Ameth'Aran
426	Click the Ancient Flame
427	It's a stone podium with a green coming out of the top of it, inside a dark colored broken gazebo.
428	Destroy the seal at the ancient flame
429	Click the Fall of Ameth'Aran
430	It's a stone tablet standing upright on the ground.
431	Read the Fall of Ameth'Aran
432	The path up to Tharnariun's Hope starts here
433	The path up to Cave Mushrooms starts here
434	Click the mushrooms up the hill, inside the cave
435	Go south in the lake to 57.6,57.8
436	Click the Bauble Container underwater
437	It looks like a wooden vase thing underwater on top of a big hill.  They spawn randomly, so you may have to search around the lake for another Bauble container.
438	Use the Shrine Bauble in your bags next to the tree that looks like a woman
439	Complete the Trial of the Lake
440	Click the Strange Lockbox underwater
441	Fly to Sentinel Hill
442	Stand next to the tree that looks like a woman
443	Click the Half Pendant of Aquatic Agility in your bags
444	Go to Rut'theran Village
445	Click Miners' League Crates inside the cave
446	Go outside to 24.8,18.4
447	Go northeast to 65.9,65.6
448	The next quest is timed. Make sure you are ready.
449	Click Bingles's Toolbucket
450	It's a little silver bucket on the ground.
451	Click Bingles' Blastencapper
452	It's the little bitty barrel to the right of the hut entrance with a fuse on it.
453	Click Bingles' Toolbucket
454	Click the Suspicious Barrel
455	Its a little barrel sitting on the ground right next to the wall.
456	Go east to Redridge Mountains
457	Click the Glinting Mud
458	The Glinting Mud spawns in random places around this area, so some searching may be necessary.
459	Click the Sunken Chest
460	Hearth to Lakeshire
461	Get 8 Murloc Fins for a later quest
462	Go southeast to Ashenvale
463	Go southeast to the Barrens
464	Go north to Ashenvale
465	Click the Heartswood tree
466	It's a tall tree.
467	Go north to Darkshore
468	Go downstairs into the crypt to 22.1,84.4
469	Use your Heartswood Core while standing on the pink Summoning Circle
470	Go upstairs to 39.6,84.6
471	Fly to Lakeshire
472	Escort The Defias Traitor to discover where VanCleef is hiding
473	Click the Wanted Poster
474	On the side of the road, next to the wall of the inn.
475	It's a big sea creature skeleton on the beach.
476	Click Buzzbox 525
477	It's a metal box with levers on it, on the side of the road.
478	Clear the mobs around the table
479	Jump on the table with the remains on it
480	Click your Phial of Scrying in your bags
481	Create the Scrying Bowl
482	Click the Scrying Bowl
483	Click the Twilight Tome
484	Escort Therylune away from the Master's Glaive
485	Click Kerlonian's Chest next to him
486	Escort Kerlonian Evershade south to Ashenvale, then south to Maestra's Post
487	Do NOT follow the road. Walk in the forest as much as you can. This will allow you to avoid the ambushes along the way.
488	Use your Horn of Awakening on Kerlonian Evershade when he falls asleep to wake him up
489	Click the Mathystra Relics
490	They look like stone balls and figurines on the ground around this area.
491	Go south to Ashenvale
492	Click the Plant Bundles
493	They look like little white straw teepees on the ground around this area.
494	Click Teronis' Corpse
495	Teronis' Corpse is on the little island in the middle of the lake.
496	Click the Ancient Statuette
497	Looks like a stone figurine on the ground.
498	Hearth to Astranaar
499	The path to Shael'dryn starts here.
500	The path to 'Elune's Tear' starts here
501	Click an Elune's Tear
502	They look like big white pearls at the base of the tree on the island in the middle of the lake.
503	The path to the Ruins of Stardust starts here
504	Click the Stardust Covered Bushes
505	They look like sparkling bushes around this area.
506	Use your Divining Scroll on the Intact Elemental Bracers
507	Go southwest to Talondeep path at 42.3,71.1
508	Go through the tunnel to Stonetalon Mountains
509	Fly to Astranaar
510	Go into the tunnel to 49.7,79.5
511	Follow the path through the tunnels to 53.9,70.3
512	Traverse Dun Algaz
513	Get the 4 Relics that spawn randomly in different places around this area.  They can spawn up the hill next to Sarltooth also:
514	Ados Fragment
515	The Ados Fragment looks like a big stone box.
516	Modr Fragment
517	The Modr Fragment looks like a thin, tall red vase with a yellow face on it.
518	Golm Fragment
519	The Golm Fragment looks like a wide yellow vase with black silhouettes on it.
520	Neru Fragment
521	The Neru Fragment looks like a mound of dirt.
522	Mosshide Gnolls and Mosshide Mongrels will not drop the Crude Flint.
523	Hearth to Menethil Harbor
524	Go southest to Azuremyst Isle
525	Go southwest to ride the boat to Auberdine
526	Stand next to the Ruins of Stardust Fountain
527	The fountain is in the middle of a black gazebo.
528	Click the Empty Bota Bag in your bags
529	Go north to Astranaar and fly to Auberdine
530	Click the Barrel of Filth sitting next to the red river
531	Go southeast to Azuremyst Isle
532	Click the Damaged Crate on the ground by the murloc huts
533	Click the Sealed Barrel on the ground next to the murloc huts
534	Click the Half-buried Barrel next to the murloc hut
535	Buy a Bronze Tube from the Auction House
536	To the right of the entrance to the inn.
537	Go southwest to Duskwood
538	Click the Old Footlocker
539	It's a small rectangular wooden box on the floor inside this house.
540	Go to Sentinel Hill and fly to Darkshire
541	Go upstairs in the inn to 44.3,65.8
542	Click the Storage Chest
543	It's a brown chest sitting on the floor in this room, upstairs inside the inn.
544	Click the Sealed Crate
545	It's a wooden crate on the side of the road.
546	Click Marshal Haggard's Chest
547	It's a brown chest on the floor next to a bed, upstairs in this house.
548	Hearth to Darkshire
549	The path over to Worgen in the Woods starts here
550	Run up the hill behind the town hall building
551	He spawns at random points inside of the cave.
552	Go outside to 18.2,56.6
553	Click the Weathered Grave
554	It's a grave on the hillside all by itself.
555	Click the Mound of Loose Dirt
556	It's easiest to work your way around to behind the farm around this spot.
557	Go west to Westfall
558	Go east to Duskwood
559	Click Abercrombie's Crate
560	It looks like a wooden crate sitting next to a bunch of wooden barrels.
561	Click Eliza's Grave Dirt
562	It looks like a single dirt grave.
563	Go southeast to The Barrens
564	Go northwest to Ashenvale
565	Go northwest to Astranaar and fly to Auberdine
566	Fly to Darkshire
567	The path up to Call of Air (2) starts here
568	Go up the path to 24.6,35.6
569	Click -I am ready-
570	He brings you back down the mountain to the Exodar at 78,55
571	Go inside the Exodar to 31.4,27.7
572	Open the small chest here
573	Click the Tainted Wood bundles
574	They look like little bundles of wood on the ground around this area.
575	Click the Chalice of Elune
576	It's a blue glowing pedestal sitting ont he right side of the red tower thing.
577	Click the Lumber Piles
578	The Lumber Piles look like stacked planks of wood around this area.
579	Click the Fertile Dirt Mounds
580	Plant 8 Tree Seedlings
581	Click the Diabolical Plans
582	Click the Bottle of Disease on the table
583	Click the Rusty Chest that spawns
584	The path up to 'The Howling Vale' starts here
585	Click the Tome of Mel'Thandris
586	Through the cave, down the path, sitting on a little round table.
587	View the Tome of Mel'Thandris
588	Go east to Azshara
589	The path up to 'Raene's Cleansing (6)' starts here
590	Click the Hidden Shrine
591	Follow the path up the mountain. It's a little stone shrine in a hollowed out tree. The path dead ends into the Hidden Shrine.
592	Ride the boat to Rut'theran Village
593	Go through the big pink portal to Darnassus
594	Click Velinde's Locker
595	Over the bridge on the second floor of the building. It is a chest on the ground.
596	Click the Waterlogged Chest
597	It's a brown chest sitting on this tiny island between 2 broken ship halves.
598	Go downstairs in the ship to 14.1,30.1
599	Go underwater to the bottom of the ship to 14.4,24
600	Click Intrepid's Locked Strongbox
601	At the very bottom of this sunken ship, underwater.  It looks like a small metal chest.
602	Click the Dragonmaw Catapult
603	Click Ebenezer Rustlocke's Corpse
604	Down the passage to the right in the middle of the bridge, all the way downstairs.
605	Go north to the Arathi Highlands
606	Click the Cache of Explosives
607	To the right across the hanging bridge after walking across the big bridge from the Wetlands.
608	Destroy the Cache of Explosives
609	Go south to the Wetlands
610	Go northwest to the Hillsbrad Foothills
611	Click the Unopened Crate
612	Inside the crumbled tower, under the broken staircase, on the floor to the right as you enter.
613	Go north to the Alterac Mountains
614	You can find more of these around 47.9,79.5
615	Click the Syndicate Documents on the little round table in the middle of the small camp
616	Hearth to Southshore
617	Fly to Refuge Point
618	Buy 4 Lesser Bloodstone Ore from the Auction House
619	Go southwest to Stranglethorn Vale
620	Click the Kurzen Supplies
621	They look like a pile of brown boxes in the small camp.
622	Go south to Booty Bay to 26.9,77.2
623	Ride the boat to Ratchet
624	Go southwest to Thousand Needles
625	Click Henrig Lonebrow's Journal
626	In the hand of a corpse laying on the side of the road at the bottom of the Great Lift.
627	Click Henrig Lonebrow's Journal in your bags
628	Get Rocket Car Parts as you walk around in the Shimmering Flats
629	They look like metal scraps on the ground.
630	Finish getting the 30 Rocket Car Parts you need
631	Go southwest to Tanaris
632	Fly to Stonetalon Peak
633	Go south to Desolace
634	The path up to Nijel's Point starts here
635	Click the Malem Chest
636	It's the only light brown colored box next to the crashed wagon.
637	Use your Kodo Kombobulator on Ancient, Aged, or Dying Kodos
638	Lead them back to Smeed Scrabblescrew one at a time
639	Lead 5 Tamed Kodos back to Smeed Scrabblescrew
640	Click the Kodo Bones
641	They look like white rhino skulls on the ground around this area.  If a Kodo Apparition spawns, just run away from it.
642	Click Karnitol's Chest
643	Karnitol's Chest is a chest sitting on the beach.
644	Click Rackmore's Log
645	Rackmore's Log is a little black book sitting on a barrel in a small boatwreck on the shore.
646	Click Rackmore's Chest
647	Looks like a brown chest sitting between 2 trees.  It's kind of hidden.
648	Click the Serpent Statue
649	Hearth to Nijel's Point
650	Go southwest to Feralas
651	Ride the boat to Feathermoon Stronghold
652	Fly to Ratchet
653	Ride the boat to Booty Bay
654	Click Cozzle's Footlocker
655	It's a brown chest in the small house.
656	See a message saying you Investigated the Camp
657	Go outside to 38.0,3.1
658	Hearth to Booty Bay
659	Fly to Gadgetzan
660	Go north to Thousand Needles
661	Fly to Southshore
662	Click the Shards of Myzrael
663	It's a huge floating black crystal.
664	The path up to 'The Princess Trapped' starts here behind the tree
665	Click the Iridescent Shards
666	Inside the cave, follow the path curving up to the left. It's a big black floating crystal.
667	Go outside to 66.7,29.7
668	Click the Stone of East Binding
669	In the middle of a circle of stones.
670	Go outside to 60.2,53.9
671	The Forsaken Courier walks the road from the Go'Shek Farm to Tauren Mill in the Hillsbrad Foothills. If you see him while walking around, kill only the Forsaken Courier then run away. If you still have not found him after you're done questing, walk the road until you find him.
672	Get the Sealed Folder from the Forsaken Courier
673	Click the Stone of Outer Binding
674	Click the Wanted Board
675	Next to a tent.
676	Click the Stone of West Binding
677	She can also be at 29.6,63.0
678	At 29,63, she is standing behind a big house, next to a table with a bunch of raw meat on it.
679	Go outside to 24.4,61.2
680	The path to Trelane's Defenses starts here
681	Go outside Stromgarde to 36.2,57.3
682	Click the Stone of Inner Binding
683	The path over to Faldir's Cove starts here
684	Escort Professor Phizzlethorpe
685	Click the Maiden's Folly Log
686	On the middle deck, in a pile of junk, sitting in a cauldron looking pot.
687	Click the Maiden's Folly Charts
688	On a wooden ledge on the middle deck. It looks like a tan, flat scroll.
689	Click the Spirit of Silverpine Charts
690	It's a flat scroll laying on a box next to a cannon on the middle deck of the ship.
691	Click the Spirit of Silverpine Log
692	It's a scroll laying flat on the ground at the very bottom of the ship.
693	Put on your Goggles of Gem Hunting
694	Click the Calcified Elven Gems
695	Use your Goggles of Gem Hunting. The Calcified Elven Gems will show up as yellow dots on your mini map.
696	If you haven't killed the Forsaken Courier for 'Hints of a New Plague?' (2), do it now
697	Go to Arathi Highlands if you are in Hillsbrad Foothills
698	Escort Kinelory
699	Expose 5 Deserter Agitators
700	Click the Deserter Propoganda boxes on the ship
701	A pile of boxes on the bottom deck of the ship in the Captain's quarters.
702	Give them each a flier
703	Distribute 6 Leaflets
704	Fight Gavis Greyshield until he surrenders
705	He's downstairs in this ship, in the captain's quarters.
